tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4
Acinetobacter_baumannii_LAC-4,Bacteria,rank_2,Acinetobacter_baumannii_LAC-4,Root,CE4,Bacteria,Acinetobacter_baumannii_LAC-4,,
Acinetobacter_baumannii_MC75,Bacteria,rank_2,Acinetobacter_baumannii_MC75,Root,CE4,Bacteria,Acinetobacter_baumannii_MC75,,
Acinetobacter_baumannii_NCIMB_8209,Bacteria,rank_2,Acinetobacter_baumannii_NCIMB_8209,Root,CE4,Bacteria,Acinetobacter_baumannii_NCIMB_8209,,
Acinetobacter_baumannii_PG20180064,Bacteria,rank_2,Acinetobacter_baumannii_PG20180064,Root,CE4,Bacteria,Acinetobacter_baumannii_PG20180064,,
Acinetobacter_baumannii_PR07,Bacteria,rank_2,Acinetobacter_baumannii_PR07,Root,CE4,Bacteria,Acinetobacter_baumannii_PR07,,
Acinetobacter_baumannii_S1,Bacteria,rank_2,Acinetobacter_baumannii_S1,Root,CE4,Bacteria,Acinetobacter_baumannii_S1,,
Acinetobacter_baumannii_SDF,Bacteria,rank_2,Acinetobacter_baumannii_SDF,Root,CE4,Bacteria,Acinetobacter_baumannii_SDF,,
Acinetobacter_baumannii_SP304,Bacteria,rank_2,Acinetobacter_baumannii_SP304,Root,CE4,Bacteria,Acinetobacter_baumannii_SP304,,
Acinetobacter_baumannii_TG29392,Bacteria,rank_2,Acinetobacter_baumannii_TG29392,Root,CE4,Bacteria,Acinetobacter_baumannii_TG29392,,
Acinetobacter_baumannii_TYTH-1,Bacteria,rank_2,Acinetobacter_baumannii_TYTH-1,Root,CE4,Bacteria,Acinetobacter_baumannii_TYTH-1,,
Acinetobacter_baumannii_WM99c,Bacteria,rank_2,Acinetobacter_baumannii_WM99c,Root,CE4,Bacteria,Acinetobacter_baumannii_WM99c,,
Acinetobacter_baumannii_WPB103,Bacteria,rank_2,Acinetobacter_baumannii_WPB103,Root,CE4,Bacteria,Acinetobacter_baumannii_WPB103,,
Acinetobacter_baumannii_XH906,Bacteria,rank_2,Acinetobacter_baumannii_XH906,Root,CE4,Bacteria,Acinetobacter_baumannii_XH906,,
Acinetobacter_baumannii_XL380,Bacteria,rank_2,Acinetobacter_baumannii_XL380,Root,CE4,Bacteria,Acinetobacter_baumannii_XL380,,
Acinetobacter_baumannii_ZW85-1,Bacteria,rank_2,Acinetobacter_baumannii_ZW85-1,Root,CE4,Bacteria,Acinetobacter_baumannii_ZW85-1,,
Acinetobacter_baylyi_ADP1,Bacteria,rank_2,Acinetobacter_baylyi_ADP1,Root,CE4,Bacteria,Acinetobacter_baylyi_ADP1,,
Acinetobacter_bereziniae_XH901,Bacteria,rank_2,Acinetobacter_bereziniae_XH901,Root,CE4,Bacteria,Acinetobacter_bereziniae_XH901,,
Acinetobacter_bouvetii_JCM_18991,Bacteria,rank_2,Acinetobacter_bouvetii_JCM_18991,Root,CE4,Bacteria,Acinetobacter_bouvetii_JCM_18991,,
Acinetobacter_calcoaceticus_ACa13,Bacteria,rank_2,Acinetobacter_calcoaceticus_ACa13,Root,CE4,Bacteria,Acinetobacter_calcoaceticus_ACa13,,
Acinetobacter_calcoaceticus_ARu19,Bacteria,rank_2,Acinetobacter_calcoaceticus_ARu19,Root,CE4,Bacteria,Acinetobacter_calcoaceticus_ARu19,,
Acinetobacter_calcoaceticus_CA16,Bacteria,rank_2,Acinetobacter_calcoaceticus_CA16,Root,CE4,Bacteria,Acinetobacter_calcoaceticus_CA16,,
Acinetobacter_calcoaceticus_FDAARGOS_1218,Bacteria,rank_2,Acinetobacter_calcoaceticus_FDAARGOS_1218,Root,CE4,Bacteria,Acinetobacter_calcoaceticus_FDAARGOS_1218,,
Acinetobacter_calcoaceticus_NCTC7364,Bacteria,rank_2,Acinetobacter_calcoaceticus_NCTC7364,Root,CE4,Bacteria,Acinetobacter_calcoaceticus_NCTC7364,,
Acinetobacter_chinensis_WCHAc010005,Bacteria,rank_2,Acinetobacter_chinensis_WCHAc010005,Root,CE4,Bacteria,Acinetobacter_chinensis_WCHAc010005,,
Acinetobacter_colistiniresistens_C-214,Bacteria,rank_2,Acinetobacter_colistiniresistens_C-214,Root,CE4,Bacteria,Acinetobacter_colistiniresistens_C-214,,
Acinetobacter_cumulans_WCHAc060092,Bacteria,rank_2,Acinetobacter_cumulans_WCHAc060092,Root,CE4,Bacteria,Acinetobacter_cumulans_WCHAc060092,,
Acinetobacter_defluvii_WCHA30,Bacteria,rank_2,Acinetobacter_defluvii_WCHA30,Root,CE4,Bacteria,Acinetobacter_defluvii_WCHA30,,
Acinetobacter_dispersus_NCCP_16014,Bacteria,rank_2,Acinetobacter_dispersus_NCCP_16014,Root,CE4,Bacteria,Acinetobacter_dispersus_NCCP_16014,,
Acinetobacter_equi_114,Bacteria,rank_2,Acinetobacter_equi_114,Root,CE4,Bacteria,Acinetobacter_equi_114,,
Acinetobacter_guillouiae_NBRC_110550,Bacteria,rank_2,Acinetobacter_guillouiae_NBRC_110550,Root,CE4,Bacteria,Acinetobacter_guillouiae_NBRC_110550,,
Acinetobacter_gyllenbergii_NCCP_16015,Bacteria,rank_2,Acinetobacter_gyllenbergii_NCCP_16015,Root,CE4,Bacteria,Acinetobacter_gyllenbergii_NCCP_16015,,
Acinetobacter_haemolyticus_11616,Bacteria,rank_2,Acinetobacter_haemolyticus_11616,Root,CE4,Bacteria,Acinetobacter_haemolyticus_11616,,
Acinetobacter_haemolyticus_sz1652,Bacteria,rank_2,Acinetobacter_haemolyticus_sz1652,Root,CE4,Bacteria,Acinetobacter_haemolyticus_sz1652,,
Acinetobacter_haemolyticus_TJR01,Bacteria,rank_2,Acinetobacter_haemolyticus_TJR01,Root,CE4,Bacteria,Acinetobacter_haemolyticus_TJR01,,
Acinetobacter_haemolyticus_TJS01,Bacteria,rank_2,Acinetobacter_haemolyticus_TJS01,Root,CE4,Bacteria,Acinetobacter_haemolyticus_TJS01,,
Acinetobacter_haemolyticus_w12,Bacteria,rank_2,Acinetobacter_haemolyticus_w12,Root,CE4,Bacteria,Acinetobacter_haemolyticus_w12,,
Acinetobacter_haemolyticus_XH900,Bacteria,rank_2,Acinetobacter_haemolyticus_XH900,Root,CE4,Bacteria,Acinetobacter_haemolyticus_XH900,,
Acinetobacter_indicus_80-1-2,Bacteria,rank_2,Acinetobacter_indicus_80-1-2,Root,CE4,Bacteria,Acinetobacter_indicus_80-1-2,,
Acinetobacter_indicus_94-2,Bacteria,rank_2,Acinetobacter_indicus_94-2,Root,CE4,Bacteria,Acinetobacter_indicus_94-2,,
Acinetobacter_indicus_B18,Bacteria,rank_2,Acinetobacter_indicus_B18,Root,CE4,Bacteria,Acinetobacter_indicus_B18,,
Acinetobacter_indicus_BDT201,Bacteria,rank_2,Acinetobacter_indicus_BDT201,Root,CE4,Bacteria,Acinetobacter_indicus_BDT201,,
Acinetobacter_indicus_BDT2076,Bacteria,rank_2,Acinetobacter_indicus_BDT2076,Root,CE4,Bacteria,Acinetobacter_indicus_BDT2076,,
Acinetobacter_indicus_C15_T,Bacteria,rank_2,Acinetobacter_indicus_C15_T,Root,CE4,Bacteria,Acinetobacter_indicus_C15_T,,
Acinetobacter_indicus_CMG3-2,Bacteria,rank_2,Acinetobacter_indicus_CMG3-2,Root,CE4,Bacteria,Acinetobacter_indicus_CMG3-2,,
Acinetobacter_indicus_GXNN15X4,Bacteria,rank_2,Acinetobacter_indicus_GXNN15X4,Root,CE4,Bacteria,Acinetobacter_indicus_GXNN15X4,,
Acinetobacter_indicus_GXNN62X4,Bacteria,rank_2,Acinetobacter_indicus_GXNN62X4,Root,CE4,Bacteria,Acinetobacter_indicus_GXNN62X4,,
Acinetobacter_indicus_HY20,Bacteria,rank_2,Acinetobacter_indicus_HY20,Root,CE4,Bacteria,Acinetobacter_indicus_HY20,,
Acinetobacter_indicus_LYS68A,Bacteria,rank_2,Acinetobacter_indicus_LYS68A,Root,CE4,Bacteria,Acinetobacter_indicus_LYS68A,,
Acinetobacter_indicus_MMS9-2,Bacteria,rank_2,Acinetobacter_indicus_MMS9-2,Root,CE4,Bacteria,Acinetobacter_indicus_MMS9-2,,
Acinetobacter_johnsonii_CSUSB1,Bacteria,rank_2,Acinetobacter_johnsonii_CSUSB1,Root,CE4,Bacteria,Acinetobacter_johnsonii_CSUSB1,,
Acinetobacter_johnsonii_E10B,Bacteria,rank_2,Acinetobacter_johnsonii_E10B,Root,CE4,Bacteria,Acinetobacter_johnsonii_E10B,,
Acinetobacter_johnsonii_MR1,Bacteria,rank_2,Acinetobacter_johnsonii_MR1,Root,CE4,Bacteria,Acinetobacter_johnsonii_MR1,,
Acinetobacter_junii_65,Bacteria,rank_2,Acinetobacter_junii_65,Root,CE4,Bacteria,Acinetobacter_junii_65,,
Acinetobacter_junii_A2-1,Bacteria,rank_2,Acinetobacter_junii_A2-1,Root,CE4,Bacteria,Acinetobacter_junii_A2-1,,
Acinetobacter_junii_AJ6079,Bacteria,rank_2,Acinetobacter_junii_AJ6079,Root,CE4,Bacteria,Acinetobacter_junii_AJ6079,,
Acinetobacter_junii_AJ_068,Bacteria,rank_2,Acinetobacter_junii_AJ_068,Root,CE4,Bacteria,Acinetobacter_junii_AJ_068,,
Acinetobacter_junii_AJ_351,Bacteria,rank_2,Acinetobacter_junii_AJ_351,Root,CE4,Bacteria,Acinetobacter_junii_AJ_351,,
Acinetobacter_junii_CAM121,Bacteria,rank_2,Acinetobacter_junii_CAM121,Root,CE4,Bacteria,Acinetobacter_junii_CAM121,,
Acinetobacter_junii_lzh-X15,Bacteria,rank_2,Acinetobacter_junii_lzh-X15,Root,CE4,Bacteria,Acinetobacter_junii_lzh-X15,,
Acinetobacter_junii_YR7,Bacteria,rank_2,Acinetobacter_junii_YR7,Root,CE4,Bacteria,Acinetobacter_junii_YR7,,
Acinetobacter_lactucae_OTEC-02,Bacteria,rank_2,Acinetobacter_lactucae_OTEC-02,Root,CE4,Bacteria,Acinetobacter_lactucae_OTEC-02,,
Acinetobacter_lanii_185,Bacteria,rank_2,Acinetobacter_lanii_185,Root,CE4,Bacteria,Acinetobacter_lanii_185,,
Acinetobacter_larvae_BRTC-1,Bacteria,rank_2,Acinetobacter_larvae_BRTC-1,Root,CE4,Bacteria,Acinetobacter_larvae_BRTC-1,,
Acinetobacter_lwoffii_ED23-35,Bacteria,rank_2,Acinetobacter_lwoffii_ED23-35,Root,CE4,Bacteria,Acinetobacter_lwoffii_ED23-35,,
Acinetobacter_lwoffii_FDAARGOS_557,Bacteria,rank_2,Acinetobacter_lwoffii_FDAARGOS_557,Root,CE4,Bacteria,Acinetobacter_lwoffii_FDAARGOS_557,,
Acinetobacter_lwoffii_H7,Bacteria,rank_2,Acinetobacter_lwoffii_H7,Root,CE4,Bacteria,Acinetobacter_lwoffii_H7,,
Acinetobacter_lwoffii_NCTC5866,Bacteria,rank_2,Acinetobacter_lwoffii_NCTC5866,Root,CE4,Bacteria,Acinetobacter_lwoffii_NCTC5866,,
Acinetobacter_lwoffii_ZS207,Bacteria,rank_2,Acinetobacter_lwoffii_ZS207,Root,CE4,Bacteria,Acinetobacter_lwoffii_ZS207,,
Acinetobacter_nosocomialis_2010S01-197,Bacteria,rank_2,Acinetobacter_nosocomialis_2010S01-197,Root,CE4,Bacteria,Acinetobacter_nosocomialis_2010S01-197,,
Acinetobacter_nosocomialis_2014S01-097,Bacteria,rank_2,Acinetobacter_nosocomialis_2014S01-097,Root,CE4,Bacteria,Acinetobacter_nosocomialis_2014S01-097,,
Acinetobacter_nosocomialis_6411,Bacteria,rank_2,Acinetobacter_nosocomialis_6411,Root,CE4,Bacteria,Acinetobacter_nosocomialis_6411,,
Acinetobacter_nosocomialis_AC1530,Bacteria,rank_2,Acinetobacter_nosocomialis_AC1530,Root,CE4,Bacteria,Acinetobacter_nosocomialis_AC1530,,
Acinetobacter_nosocomialis_FDAARGOS_129,Bacteria,rank_2,Acinetobacter_nosocomialis_FDAARGOS_129,Root,CE4,Bacteria,Acinetobacter_nosocomialis_FDAARGOS_129,,
Acinetobacter_nosocomialis_J1A,Bacteria,rank_2,Acinetobacter_nosocomialis_J1A,Root,CE4,Bacteria,Acinetobacter_nosocomialis_J1A,,
Acinetobacter_nosocomialis_KAN01,Bacteria,rank_2,Acinetobacter_nosocomialis_KAN01,Root,CE4,Bacteria,Acinetobacter_nosocomialis_KAN01,,
Acinetobacter_nosocomialis_KAN02,Bacteria,rank_2,Acinetobacter_nosocomialis_KAN02,Root,CE4,Bacteria,Acinetobacter_nosocomialis_KAN02,,
Acinetobacter_nosocomialis_M2,Bacteria,rank_2,Acinetobacter_nosocomialis_M2,Root,CE4,Bacteria,Acinetobacter_nosocomialis_M2,,
Acinetobacter_nosocomialis_WM98B,Bacteria,rank_2,Acinetobacter_nosocomialis_WM98B,Root,CE4,Bacteria,Acinetobacter_nosocomialis_WM98B,,
Acinetobacter_oleivorans_DR1,Bacteria,rank_2,Acinetobacter_oleivorans_DR1,Root,CE4,Bacteria,Acinetobacter_oleivorans_DR1,,
Acinetobacter_piscicola_YH12207_T,Bacteria,rank_2,Acinetobacter_piscicola_YH12207_T,Root,CE4,Bacteria,Acinetobacter_piscicola_YH12207_T,,
Acinetobacter_pittii_2010C01-170,Bacteria,rank_2,Acinetobacter_pittii_2010C01-170,Root,CE4,Bacteria,Acinetobacter_pittii_2010C01-170,,
Acinetobacter_pittii_2012N21-164,Bacteria,rank_2,Acinetobacter_pittii_2012N21-164,Root,CE4,Bacteria,Acinetobacter_pittii_2012N21-164,,
Acinetobacter_pittii_2014N05-125,Bacteria,rank_2,Acinetobacter_pittii_2014N05-125,Root,CE4,Bacteria,Acinetobacter_pittii_2014N05-125,,
Acinetobacter_pittii_2014S07-126,Bacteria,rank_2,Acinetobacter_pittii_2014S07-126,Root,CE4,Bacteria,Acinetobacter_pittii_2014S07-126,,
Acinetobacter_pittii_A1254,Bacteria,rank_2,Acinetobacter_pittii_A1254,Root,CE4,Bacteria,Acinetobacter_pittii_A1254,,
Acinetobacter_pittii_AbW39,Bacteria,rank_2,Acinetobacter_pittii_AbW39,Root,CE4,Bacteria,Acinetobacter_pittii_AbW39,,
Acinetobacter_pittii_AP007,Bacteria,rank_2,Acinetobacter_pittii_AP007,Root,CE4,Bacteria,Acinetobacter_pittii_AP007,,
Acinetobacter_pittii_AP2044,Bacteria,rank_2,Acinetobacter_pittii_AP2044,Root,CE4,Bacteria,Acinetobacter_pittii_AP2044,,
Acinetobacter_pittii_AP43,Bacteria,rank_2,Acinetobacter_pittii_AP43,Root,CE4,Bacteria,Acinetobacter_pittii_AP43,,
Acinetobacter_pittii_AP_882,Bacteria,rank_2,Acinetobacter_pittii_AP_882,Root,CE4,Bacteria,Acinetobacter_pittii_AP_882,,
Acinetobacter_pittii_C54,Bacteria,rank_2,Acinetobacter_pittii_C54,Root,CE4,Bacteria,Acinetobacter_pittii_C54,,
Acinetobacter_pittii_IEC338SC,Bacteria,rank_2,Acinetobacter_pittii_IEC338SC,Root,CE4,Bacteria,Acinetobacter_pittii_IEC338SC,,
Acinetobacter_pittii_JXA13,Bacteria,rank_2,Acinetobacter_pittii_JXA13,Root,CE4,Bacteria,Acinetobacter_pittii_JXA13,,
Acinetobacter_pittii_PHEA-2,Bacteria,rank_2,Acinetobacter_pittii_PHEA-2,Root,CE4,Bacteria,Acinetobacter_pittii_PHEA-2,,
Acinetobacter_pittii_ST220,Bacteria,rank_2,Acinetobacter_pittii_ST220,Root,CE4,Bacteria,Acinetobacter_pittii_ST220,,
Acinetobacter_pittii_WCHAP005046,Bacteria,rank_2,Acinetobacter_pittii_WCHAP005046,Root,CE4,Bacteria,Acinetobacter_pittii_WCHAP005046,,
Acinetobacter_pittii_WP2-W18-ESBL-11,Bacteria,rank_2,Acinetobacter_pittii_WP2-W18-ESBL-11,Root,CE4,Bacteria,Acinetobacter_pittii_WP2-W18-ESBL-11,,
Acinetobacter_pittii_XJ88,Bacteria,rank_2,Acinetobacter_pittii_XJ88,Root,CE4,Bacteria,Acinetobacter_pittii_XJ88,,
Acinetobacter_pittii_YMC2010/8/T346,Bacteria,rank_2,Acinetobacter_pittii_YMC2010/8/T346,Root,CE4,Bacteria,Acinetobacter_pittii_YMC2010/8/T346,,
Acinetobacter_radioresistens_FDAARGOS_731,Bacteria,rank_2,Acinetobacter_radioresistens_FDAARGOS_731,Root,CE4,Bacteria,Acinetobacter_radioresistens_FDAARGOS_731,,
Acinetobacter_schindleri_ACE,Bacteria,rank_2,Acinetobacter_schindleri_ACE,Root,CE4,Bacteria,Acinetobacter_schindleri_ACE,,
Acinetobacter_schindleri_BDT2091,Bacteria,rank_2,Acinetobacter_schindleri_BDT2091,Root,CE4,Bacteria,Acinetobacter_schindleri_BDT2091,,
Acinetobacter_schindleri_HZE23-1,Bacteria,rank_2,Acinetobacter_schindleri_HZE23-1,Root,CE4,Bacteria,Acinetobacter_schindleri_HZE23-1,,
Acinetobacter_schindleri_HZE33-1,Bacteria,rank_2,Acinetobacter_schindleri_HZE33-1,Root,CE4,Bacteria,Acinetobacter_schindleri_HZE33-1,,
Acinetobacter_schindleri_SGAir0122,Bacteria,rank_2,Acinetobacter_schindleri_SGAir0122,Root,CE4,Bacteria,Acinetobacter_schindleri_SGAir0122,,
Acinetobacter_seifertii_AS42,Bacteria,rank_2,Acinetobacter_seifertii_AS42,Root,CE4,Bacteria,Acinetobacter_seifertii_AS42,,
Acinetobacter_seifertii_S21,Bacteria,rank_2,Acinetobacter_seifertii_S21,Root,CE4,Bacteria,Acinetobacter_seifertii_S21,,
Acinetobacter_shaoyimingii_323-1,Bacteria,rank_2,Acinetobacter_shaoyimingii_323-1,Root,CE4,Bacteria,Acinetobacter_shaoyimingii_323-1,,
Acinetobacter_soli_GFJ2,Bacteria,rank_2,Acinetobacter_soli_GFJ2,Root,CE4,Bacteria,Acinetobacter_soli_GFJ2,,
Acinetobacter_sp._Ac-14,Bacteria,rank_2,Acinetobacter_sp._Ac-14,Root,CE4,Bacteria,Acinetobacter_sp._Ac-14,,
Acinetobacter_sp._ACNIH1,Bacteria,rank_2,Acinetobacter_sp._ACNIH1,Root,CE4,Bacteria,Acinetobacter_sp._ACNIH1,,
Acinetobacter_sp._ACNIH2,Bacteria,rank_2,Acinetobacter_sp._ACNIH2,Root,CE4,Bacteria,Acinetobacter_sp._ACNIH2,,
Acinetobacter_sp._AS23,Bacteria,rank_2,Acinetobacter_sp._AS23,Root,CE4,Bacteria,Acinetobacter_sp._AS23,,
Acinetobacter_sp._ASP199,Bacteria,rank_2,Acinetobacter_sp._ASP199,Root,CE4,Bacteria,Acinetobacter_sp._ASP199,,
Acinetobacter_sp._BHS4,Bacteria,rank_2,Acinetobacter_sp._BHS4,Root,CE4,Bacteria,Acinetobacter_sp._BHS4,,
Acinetobacter_sp._C16S1,Bacteria,rank_2,Acinetobacter_sp._C16S1,Root,CE4,Bacteria,Acinetobacter_sp._C16S1,,
Acinetobacter_sp._C26G,Bacteria,rank_2,Acinetobacter_sp._C26G,Root,CE4,Bacteria,Acinetobacter_sp._C26G,,
Acinetobacter_sp._C32I,Bacteria,rank_2,Acinetobacter_sp._C32I,Root,CE4,Bacteria,Acinetobacter_sp._C32I,,
Acinetobacter_sp._CS-2,Bacteria,rank_2,Acinetobacter_sp._CS-2,Root,CE4,Bacteria,Acinetobacter_sp._CS-2,,
Acinetobacter_sp._FDAARGOS_493,Bacteria,rank_2,Acinetobacter_sp._FDAARGOS_493,Root,CE4,Bacteria,Acinetobacter_sp._FDAARGOS_493,,
Acinetobacter_sp._FDAARGOS_724,Bacteria,rank_2,Acinetobacter_sp._FDAARGOS_724,Root,CE4,Bacteria,Acinetobacter_sp._FDAARGOS_724,,
Acinetobacter_sp._LoGeW2-3,Bacteria,rank_2,Acinetobacter_sp._LoGeW2-3,Root,CE4,Bacteria,Acinetobacter_sp._LoGeW2-3,,
Acinetobacter_sp._MYb10,Bacteria,rank_2,Acinetobacter_sp._MYb10,Root,CE4,Bacteria,Acinetobacter_sp._MYb10,,
Acinetobacter_sp._NCu2D-2,Bacteria,rank_2,Acinetobacter_sp._NCu2D-2,Root,CE4,Bacteria,Acinetobacter_sp._NCu2D-2,,
Acinetobacter_sp._NyZ410,Bacteria,rank_2,Acinetobacter_sp._NyZ410,Root,CE4,Bacteria,Acinetobacter_sp._NyZ410,,
Acinetobacter_sp._PK01,Bacteria,rank_2,Acinetobacter_sp._PK01,Root,CE4,Bacteria,Acinetobacter_sp._PK01,,
Acinetobacter_sp._SH20PTE14,Bacteria,rank_2,Acinetobacter_sp._SH20PTE14,Root,CE4,Bacteria,Acinetobacter_sp._SH20PTE14,,
Acinetobacter_sp._TGL-Y2,Bacteria,rank_2,Acinetobacter_sp._TGL-Y2,Root,CE4,Bacteria,Acinetobacter_sp._TGL-Y2,,
Acinetobacter_sp._Tol_5,Bacteria,rank_2,Acinetobacter_sp._Tol_5,Root,CE4,Bacteria,Acinetobacter_sp._Tol_5,,
Acinetobacter_sp._TTH0-4_1BD1,Bacteria,rank_2,Acinetobacter_sp._TTH0-4_1BD1,Root,CE4,Bacteria,Acinetobacter_sp._TTH0-4_1BD1,,
Acinetobacter_sp._WCHA45,Bacteria,rank_2,Acinetobacter_sp._WCHA45,Root,CE4,Bacteria,Acinetobacter_sp._WCHA45,,
Acinetobacter_sp._WCHAc010034,Bacteria,rank_2,Acinetobacter_sp._WCHAc010034,Root,CE4,Bacteria,Acinetobacter_sp._WCHAc010034,,
Acinetobacter_sp._WCHAc010052,Bacteria,rank_2,Acinetobacter_sp._WCHAc010052,Root,CE4,Bacteria,Acinetobacter_sp._WCHAc010052,,
Acinetobacter_sp._XS-4,Bacteria,rank_2,Acinetobacter_sp._XS-4,Root,CE4,Bacteria,Acinetobacter_sp._XS-4,,
Acinetobacter_sp._Y-23,Bacteria,rank_2,Acinetobacter_sp._Y-23,Root,CE4,Bacteria,Acinetobacter_sp._Y-23,,
Acinetobacter_sp._YH12068_T,Bacteria,rank_2,Acinetobacter_sp._YH12068_T,Root,CE4,Bacteria,Acinetobacter_sp._YH12068_T,,
Acinetobacter_sp._YH12138_YH12138_T,Bacteria,rank_2,Acinetobacter_sp._YH12138_YH12138_T,Root,CE4,Bacteria,Acinetobacter_sp._YH12138_YH12138_T,,
Acinetobacter_sp._YH16040_T,Bacteria,rank_2,Acinetobacter_sp._YH16040_T,Root,CE4,Bacteria,Acinetobacter_sp._YH16040_T,,
Acinetobacter_sp._YH16056_T,Bacteria,rank_2,Acinetobacter_sp._YH16056_T,Root,CE4,Bacteria,Acinetobacter_sp._YH16056_T,,
Acinetobacter_sp._Z1,Bacteria,rank_2,Acinetobacter_sp._Z1,Root,CE4,Bacteria,Acinetobacter_sp._Z1,,
Acinetobacter_tandoii_SE63,Bacteria,rank_2,Acinetobacter_tandoii_SE63,Root,CE4,Bacteria,Acinetobacter_tandoii_SE63,,
Acinetobacter_towneri_AT235,Bacteria,rank_2,Acinetobacter_towneri_AT235,Root,CE4,Bacteria,Acinetobacter_towneri_AT235,,
Acinetobacter_towneri_GX3,Bacteria,rank_2,Acinetobacter_towneri_GX3,Root,CE4,Bacteria,Acinetobacter_towneri_GX3,,
Acinetobacter_towneri_GX5,Bacteria,rank_2,Acinetobacter_towneri_GX5,Root,CE4,Bacteria,Acinetobacter_towneri_GX5,,
Acinetobacter_towneri_GX7,Bacteria,rank_2,Acinetobacter_towneri_GX7,Root,CE4,Bacteria,Acinetobacter_towneri_GX7,,
Acinetobacter_ursingii_FDAARGOS_1095,Bacteria,rank_2,Acinetobacter_ursingii_FDAARGOS_1095,Root,CE4,Bacteria,Acinetobacter_ursingii_FDAARGOS_1095,,
Acinetobacter_ursingii_FDAARGOS_1096,Bacteria,rank_2,Acinetobacter_ursingii_FDAARGOS_1096,Root,CE4,Bacteria,Acinetobacter_ursingii_FDAARGOS_1096,,
Acinetobacter_ursingii_M3,Bacteria,rank_2,Acinetobacter_ursingii_M3,Root,CE4,Bacteria,Acinetobacter_ursingii_M3,,
Acinetobacter_variabilis_AV_175,Bacteria,rank_2,Acinetobacter_variabilis_AV_175,Root,CE4,Bacteria,Acinetobacter_variabilis_AV_175,,
Acinetobacter_variabilis_BDT2044,Bacteria,rank_2,Acinetobacter_variabilis_BDT2044,Root,CE4,Bacteria,Acinetobacter_variabilis_BDT2044,,
Acinetobacter_variabilis_RYU24,Bacteria,rank_2,Acinetobacter_variabilis_RYU24,Root,CE4,Bacteria,Acinetobacter_variabilis_RYU24,,
Acinetobacter_venetianus_TUST-DM21,Bacteria,rank_2,Acinetobacter_venetianus_TUST-DM21,Root,CE4,Bacteria,Acinetobacter_venetianus_TUST-DM21,,
Acinetobacter_wuhouensis_WCHA60,Bacteria,rank_2,Acinetobacter_wuhouensis_WCHA60,Root,CE4,Bacteria,Acinetobacter_wuhouensis_WCHA60,,
Actibacterium_sp._EMB200-NS6,Bacteria,rank_2,Actibacterium_sp._EMB200-NS6,Root,CE4,Bacteria,Actibacterium_sp._EMB200-NS6,,
Actinobacillus_equuli_NCTC8529,Bacteria,rank_2,Actinobacillus_equuli_NCTC8529,Root,CE4,Bacteria,Actinobacillus_equuli_NCTC8529,,
Actinobacillus_lignieresii_NCTC10568,Bacteria,rank_2,Actinobacillus_lignieresii_NCTC10568,Root,CE4,Bacteria,Actinobacillus_lignieresii_NCTC10568,,
Actinobacillus_pleuropneumoniae_7311555,Bacteria,rank_2,Actinobacillus_pleuropneumoniae_7311555,Root,CE4,Bacteria,Actinobacillus_pleuropneumoniae_7311555,,
Actinobacillus_sp._GY-402,Bacteria,rank_2,Actinobacillus_sp._GY-402,Root,CE4,Bacteria,Actinobacillus_sp._GY-402,,
Actinobacillus_succinogenes_130Z,Bacteria,rank_2,Actinobacillus_succinogenes_130Z,Root,CE4,Bacteria,Actinobacillus_succinogenes_130Z,,
Actinobacillus_suis_ATCC_33415,Bacteria,rank_2,Actinobacillus_suis_ATCC_33415,Root,CE4,Bacteria,Actinobacillus_suis_ATCC_33415,,
Actinobacteria_bacterium_YIM_96077,Bacteria,rank_2,Actinobacteria_bacterium_YIM_96077,Root,CE4,Bacteria,Actinobacteria_bacterium_YIM_96077,,
Actinocatenispora_sera_NBRC_101916,Bacteria,rank_2,Actinocatenispora_sera_NBRC_101916,Root,CE4,Bacteria,Actinocatenispora_sera_NBRC_101916,,
Actinocatenispora_thailandica_NBRC_105041,Bacteria,rank_2,Actinocatenispora_thailandica_NBRC_105041,Root,CE4,Bacteria,Actinocatenispora_thailandica_NBRC_105041,,
Actinomadura_graeca_32-07,Bacteria,rank_2,Actinomadura_graeca_32-07,Root,CE4,Bacteria,Actinomadura_graeca_32-07,,
Actinomadura_madurae_MRC005,Bacteria,rank_2,Actinomadura_madurae_MRC005,Root,CE4,Bacteria,Actinomadura_madurae_MRC005,,
Actinomadura_madurae_MRC008,Bacteria,rank_2,Actinomadura_madurae_MRC008,Root,CE4,Bacteria,Actinomadura_madurae_MRC008,,
Actinomadura_sp._NAK00032,Bacteria,rank_2,Actinomadura_sp._NAK00032,Root,CE4,Bacteria,Actinomadura_sp._NAK00032,,
Actinomadura_sp._WMMB499,Bacteria,rank_2,Actinomadura_sp._WMMB499,Root,CE4,Bacteria,Actinomadura_sp._WMMB499,,
Actinomadura_verrucosospora_NRRL:B18236,Bacteria,rank_2,Actinomadura_verrucosospora_NRRL:B18236,Root,CE4,Bacteria,Actinomadura_verrucosospora_NRRL:B18236,,
Actinomyces_israelii_NCTC12972,Bacteria,rank_2,Actinomyces_israelii_NCTC12972,Root,CE4,Bacteria,Actinomyces_israelii_NCTC12972,,
