tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2
Aeromonas_sp._SOD01,Bacteria,rank_2,Aeromonas_sp._SOD01,Root,GH18,Bacteria,Aeromonas_sp._SOD01
Aeromonas_sp._WP2-W18-CRE-05,Bacteria,rank_2,Aeromonas_sp._WP2-W18-CRE-05,Root,GH18,Bacteria,Aeromonas_sp._WP2-W18-CRE-05
Aeromonas_veronii_1708-29120,Bacteria,rank_2,Aeromonas_veronii_1708-29120,Root,GH18,Bacteria,Aeromonas_veronii_1708-29120
Aeromonas_veronii_17ISAe,Bacteria,rank_2,Aeromonas_veronii_17ISAe,Root,GH18,Bacteria,Aeromonas_veronii_17ISAe
Aeromonas_veronii_183026,Bacteria,rank_2,Aeromonas_veronii_183026,Root,GH18,Bacteria,Aeromonas_veronii_183026
Aeromonas_veronii_71506,Bacteria,rank_2,Aeromonas_veronii_71506,Root,GH18,Bacteria,Aeromonas_veronii_71506
Aeromonas_veronii_A29V,Bacteria,rank_2,Aeromonas_veronii_A29V,Root,GH18,Bacteria,Aeromonas_veronii_A29V
Aeromonas_veronii_A8-AHP,Bacteria,rank_2,Aeromonas_veronii_A8-AHP,Root,GH18,Bacteria,Aeromonas_veronii_A8-AHP
Aeromonas_veronii_AV040,Bacteria,rank_2,Aeromonas_veronii_AV040,Root,GH18,Bacteria,Aeromonas_veronii_AV040
Aeromonas_veronii_AVNIH1,Bacteria,rank_2,Aeromonas_veronii_AVNIH1,Root,GH18,Bacteria,Aeromonas_veronii_AVNIH1
Aeromonas_veronii_B565,Bacteria,rank_2,Aeromonas_veronii_B565,Root,GH18,Bacteria,Aeromonas_veronii_B565
Aeromonas_veronii_C4,Bacteria,rank_2,Aeromonas_veronii_C4,Root,GH18,Bacteria,Aeromonas_veronii_C4
Aeromonas_veronii_CB51,Bacteria,rank_2,Aeromonas_veronii_CB51,Root,GH18,Bacteria,Aeromonas_veronii_CB51
Aeromonas_veronii_FC951,Bacteria,rank_2,Aeromonas_veronii_FC951,Root,GH18,Bacteria,Aeromonas_veronii_FC951
Aeromonas_veronii_FDAARGOS_632,Bacteria,rank_2,Aeromonas_veronii_FDAARGOS_632,Root,GH18,Bacteria,Aeromonas_veronii_FDAARGOS_632
Aeromonas_veronii_GD21SC2322TT,Bacteria,rank_2,Aeromonas_veronii_GD21SC2322TT,Root,GH18,Bacteria,Aeromonas_veronii_GD21SC2322TT
Aeromonas_veronii_HD6448,Bacteria,rank_2,Aeromonas_veronii_HD6448,Root,GH18,Bacteria,Aeromonas_veronii_HD6448
Aeromonas_veronii_HD6454,Bacteria,rank_2,Aeromonas_veronii_HD6454,Root,GH18,Bacteria,Aeromonas_veronii_HD6454
Aeromonas_veronii_HX3,Bacteria,rank_2,Aeromonas_veronii_HX3,Root,GH18,Bacteria,Aeromonas_veronii_HX3
Aeromonas_veronii_JC529,Bacteria,rank_2,Aeromonas_veronii_JC529,Root,GH18,Bacteria,Aeromonas_veronii_JC529
Aeromonas_veronii_jsyz553301,Bacteria,rank_2,Aeromonas_veronii_jsyz553301,Root,GH18,Bacteria,Aeromonas_veronii_jsyz553301
Aeromonas_veronii_SW3814,Bacteria,rank_2,Aeromonas_veronii_SW3814,Root,GH18,Bacteria,Aeromonas_veronii_SW3814
Aeromonas_veronii_TH0426,Bacteria,rank_2,Aeromonas_veronii_TH0426,Root,GH18,Bacteria,Aeromonas_veronii_TH0426
Aeromonas_veronii_WP3-W19-ESBL-03,Bacteria,rank_2,Aeromonas_veronii_WP3-W19-ESBL-03,Root,GH18,Bacteria,Aeromonas_veronii_WP3-W19-ESBL-03
Aeromonas_veronii_WP8-S18-ESBL-11,Bacteria,rank_2,Aeromonas_veronii_WP8-S18-ESBL-11,Root,GH18,Bacteria,Aeromonas_veronii_WP8-S18-ESBL-11
Aeromonas_veronii_WP8-W19-CRE-03,Bacteria,rank_2,Aeromonas_veronii_WP8-W19-CRE-03,Root,GH18,Bacteria,Aeromonas_veronii_WP8-W19-CRE-03
Aeromonas_veronii_WP9-W18-ESBL-04,Bacteria,rank_2,Aeromonas_veronii_WP9-W18-ESBL-04,Root,GH18,Bacteria,Aeromonas_veronii_WP9-W18-ESBL-04
Aeromonas_veronii_X11,Bacteria,rank_2,Aeromonas_veronii_X11,Root,GH18,Bacteria,Aeromonas_veronii_X11
Aeromonas_veronii_X12,Bacteria,rank_2,Aeromonas_veronii_X12,Root,GH18,Bacteria,Aeromonas_veronii_X12
Aeromonas_veronii_ZfB1,Bacteria,rank_2,Aeromonas_veronii_ZfB1,Root,GH18,Bacteria,Aeromonas_veronii_ZfB1
Aerosticca_soli_Dysh456,Bacteria,rank_2,Aerosticca_soli_Dysh456,Root,GH18,Bacteria,Aerosticca_soli_Dysh456
Agarivorans_sp._B2Z047,Bacteria,rank_2,Agarivorans_sp._B2Z047,Root,GH18,Bacteria,Agarivorans_sp._B2Z047
Agrius_convolvuli,Eukaryota,rank_2,Agrius_convolvuli,Root,GH18,Eukaryota,Agrius_convolvuli
Agromyces_archimandritae_G127AT,Bacteria,rank_2,Agromyces_archimandritae_G127AT,Root,GH18,Bacteria,Agromyces_archimandritae_G127AT
Agromyces_aureus_AR33,Bacteria,rank_2,Agromyces_aureus_AR33,Root,GH18,Bacteria,Agromyces_aureus_AR33
Agromyces_badenianii_MF30-A,Bacteria,rank_2,Agromyces_badenianii_MF30-A,Root,GH18,Bacteria,Agromyces_badenianii_MF30-A
Agromyces_intestinalis_KACC_19306,Bacteria,rank_2,Agromyces_intestinalis_KACC_19306,Root,GH18,Bacteria,Agromyces_intestinalis_KACC_19306
Agromyces_protaetiae_FW100M-8,Bacteria,rank_2,Agromyces_protaetiae_FW100M-8,Root,GH18,Bacteria,Agromyces_protaetiae_FW100M-8
Agromyces_soli_KACC_16215,Bacteria,rank_2,Agromyces_soli_KACC_16215,Root,GH18,Bacteria,Agromyces_soli_KACC_16215
Agromyces_sp._CFWR-12,Bacteria,rank_2,Agromyces_sp._CFWR-12,Root,GH18,Bacteria,Agromyces_sp._CFWR-12
Agromyces_sp._H17E-10,Bacteria,rank_2,Agromyces_sp._H17E-10,Root,GH18,Bacteria,Agromyces_sp._H17E-10
Agrotis_ipsilon,Eukaryota,rank_2,Agrotis_ipsilon,Root,GH18,Eukaryota,Agrotis_ipsilon
Agrotis_ipsilon_multiple_nucleopolyhedrovirus_Illinois,Viruses,rank_2,Agrotis_ipsilon_multiple_nucleopolyhedrovirus_Illinois,Root,GH18,Viruses,Agrotis_ipsilon_multiple_nucleopolyhedrovirus_Illinois
Agrotis_segetum_granulovirus,Viruses,rank_2,Agrotis_segetum_granulovirus,Root,GH18,Viruses,Agrotis_segetum_granulovirus
Agrotis_segetum_granulovirus_DA,Viruses,rank_2,Agrotis_segetum_granulovirus_DA,Root,GH18,Viruses,Agrotis_segetum_granulovirus_DA
Agrotis_segetum_nucleopolyhedrovirus,Viruses,rank_2,Agrotis_segetum_nucleopolyhedrovirus,Root,GH18,Viruses,Agrotis_segetum_nucleopolyhedrovirus
Agrotis_segetum_nucleopolyhedrovirus_B,Viruses,rank_2,Agrotis_segetum_nucleopolyhedrovirus_B,Root,GH18,Viruses,Agrotis_segetum_nucleopolyhedrovirus_B
Akkermansia_glycaniphila,Bacteria,rank_2,Akkermansia_glycaniphila,Root,GH18,Bacteria,Akkermansia_glycaniphila
Akkermansia_muciniphila_139,Bacteria,rank_2,Akkermansia_muciniphila_139,Root,GH18,Bacteria,Akkermansia_muciniphila_139
Akkermansia_muciniphila_AK32,Bacteria,rank_2,Akkermansia_muciniphila_AK32,Root,GH18,Bacteria,Akkermansia_muciniphila_AK32
Akkermansia_muciniphila_Akk0096,Bacteria,rank_2,Akkermansia_muciniphila_Akk0096,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk0096
Akkermansia_muciniphila_Akk0196,Bacteria,rank_2,Akkermansia_muciniphila_Akk0196,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk0196
Akkermansia_muciniphila_Akk0200,Bacteria,rank_2,Akkermansia_muciniphila_Akk0200,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk0200
Akkermansia_muciniphila_Akk0500a,Bacteria,rank_2,Akkermansia_muciniphila_Akk0500a,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk0500a
Akkermansia_muciniphila_Akk0580,Bacteria,rank_2,Akkermansia_muciniphila_Akk0580,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk0580
Akkermansia_muciniphila_Akk0880,Bacteria,rank_2,Akkermansia_muciniphila_Akk0880,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk0880
Akkermansia_muciniphila_Akk1863,Bacteria,rank_2,Akkermansia_muciniphila_Akk1863,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk1863
Akkermansia_muciniphila_Akk2670,Bacteria,rank_2,Akkermansia_muciniphila_Akk2670,Root,GH18,Bacteria,Akkermansia_muciniphila_Akk2670
Akkermansia_muciniphila_AkkB40,Bacteria,rank_2,Akkermansia_muciniphila_AkkB40,Root,GH18,Bacteria,Akkermansia_muciniphila_AkkB40
Akkermansia_muciniphila_AMDK-3,Bacteria,rank_2,Akkermansia_muciniphila_AMDK-3,Root,GH18,Bacteria,Akkermansia_muciniphila_AMDK-3
Akkermansia_muciniphila_AMDK-4,Bacteria,rank_2,Akkermansia_muciniphila_AMDK-4,Root,GH18,Bacteria,Akkermansia_muciniphila_AMDK-4
Akkermansia_muciniphila_EB-AMDK-23,Bacteria,rank_2,Akkermansia_muciniphila_EB-AMDK-23,Root,GH18,Bacteria,Akkermansia_muciniphila_EB-AMDK-23
Akkermansia_muciniphila_EB-AMDK-25,Bacteria,rank_2,Akkermansia_muciniphila_EB-AMDK-25,Root,GH18,Bacteria,Akkermansia_muciniphila_EB-AMDK-25
Akkermansia_muciniphila_EB-AMDK-29,Bacteria,rank_2,Akkermansia_muciniphila_EB-AMDK-29,Root,GH18,Bacteria,Akkermansia_muciniphila_EB-AMDK-29
Akkermansia_muciniphila_EB-AMDK-39,Bacteria,rank_2,Akkermansia_muciniphila_EB-AMDK-39,Root,GH18,Bacteria,Akkermansia_muciniphila_EB-AMDK-39
Akkermansia_muciniphila_EB-AMDK-46,Bacteria,rank_2,Akkermansia_muciniphila_EB-AMDK-46,Root,GH18,Bacteria,Akkermansia_muciniphila_EB-AMDK-46
Akkermansia_muciniphila_EB-AMDK-7,Bacteria,rank_2,Akkermansia_muciniphila_EB-AMDK-7,Root,GH18,Bacteria,Akkermansia_muciniphila_EB-AMDK-7
Akkermansia_muciniphila_YL44,Bacteria,rank_2,Akkermansia_muciniphila_YL44,Root,GH18,Bacteria,Akkermansia_muciniphila_YL44
Akkermansia_sp._WON2089,Bacteria,rank_2,Akkermansia_sp._WON2089,Root,GH18,Bacteria,Akkermansia_sp._WON2089
Albifimbria_verrucaria,Eukaryota,rank_2,Albifimbria_verrucaria,Root,GH18,Eukaryota,Albifimbria_verrucaria
Algoriphagus_sanaruensis_M8-2,Bacteria,rank_2,Algoriphagus_sanaruensis_M8-2,Root,GH18,Bacteria,Algoriphagus_sanaruensis_M8-2
Algoriphagus_sp._NBT04N3,Bacteria,rank_2,Algoriphagus_sp._NBT04N3,Root,GH18,Bacteria,Algoriphagus_sp._NBT04N3
Alicyclobacillaceae_bacterium_MYW30-H2,Bacteria,rank_2,Alicyclobacillaceae_bacterium_MYW30-H2,Root,GH18,Bacteria,Alicyclobacillaceae_bacterium_MYW30-H2
Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446,Bacteria,rank_2,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446,Root,GH18,Bacteria,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446
Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1,Bacteria,rank_2,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1,Root,GH18,Bacteria,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1
Alicyclobacillus_acidoterrestris_DSM_3922,Bacteria,rank_2,Alicyclobacillus_acidoterrestris_DSM_3922,Root,GH18,Bacteria,Alicyclobacillus_acidoterrestris_DSM_3922
Alicyclobacillus_ferrooxydans_ALEF1,Bacteria,rank_2,Alicyclobacillus_ferrooxydans_ALEF1,Root,GH18,Bacteria,Alicyclobacillus_ferrooxydans_ALEF1
Alicyclobacillus_ferrooxydans_S30H14,Bacteria,rank_2,Alicyclobacillus_ferrooxydans_S30H14,Root,GH18,Bacteria,Alicyclobacillus_ferrooxydans_S30H14
Alicyclobacillus_sp._SO9,Bacteria,rank_2,Alicyclobacillus_sp._SO9,Root,GH18,Bacteria,Alicyclobacillus_sp._SO9
Alicyclobacillus_sp._TC,Bacteria,rank_2,Alicyclobacillus_sp._TC,Root,GH18,Bacteria,Alicyclobacillus_sp._TC
Aliiroseovarius_sp._M344,Bacteria,rank_2,Aliiroseovarius_sp._M344,Root,GH18,Bacteria,Aliiroseovarius_sp._M344
Aliivibrio_fischeri_DSM_507,Bacteria,rank_2,Aliivibrio_fischeri_DSM_507,Root,GH18,Bacteria,Aliivibrio_fischeri_DSM_507
Aliivibrio_fischeri_ES114,Bacteria,rank_2,Aliivibrio_fischeri_ES114,Root,GH18,Bacteria,Aliivibrio_fischeri_ES114
Aliivibrio_fischeri_MJ11,Bacteria,rank_2,Aliivibrio_fischeri_MJ11,Root,GH18,Bacteria,Aliivibrio_fischeri_MJ11
Aliivibrio_wodanis,Bacteria,rank_2,Aliivibrio_wodanis,Root,GH18,Bacteria,Aliivibrio_wodanis
Aliivibrio_wodanis_06/09/160,Bacteria,rank_2,Aliivibrio_wodanis_06/09/160,Root,GH18,Bacteria,Aliivibrio_wodanis_06/09/160
Alistipes_dispar_5CPEGH6,Bacteria,rank_2,Alistipes_dispar_5CPEGH6,Root,GH18,Bacteria,Alistipes_dispar_5CPEGH6
Alistipes_onderdonkii_CE91-St18,Bacteria,rank_2,Alistipes_onderdonkii_CE91-St18,Root,GH18,Bacteria,Alistipes_onderdonkii_CE91-St18
Alistipes_onderdonkii_subsp._vulgaris_3BBH6,Bacteria,rank_2,Alistipes_onderdonkii_subsp._vulgaris_3BBH6,Root,GH18,Bacteria,Alistipes_onderdonkii_subsp._vulgaris_3BBH6
Alistipes_senegalensis_JC50,Bacteria,rank_2,Alistipes_senegalensis_JC50,Root,GH18,Bacteria,Alistipes_senegalensis_JC50
Alistipes_shahii_WAL_8301,Bacteria,rank_2,Alistipes_shahii_WAL_8301,Root,GH18,Bacteria,Alistipes_shahii_WAL_8301
Alistipes_sp._5CPYCFAH4,Bacteria,rank_2,Alistipes_sp._5CPYCFAH4,Root,GH18,Bacteria,Alistipes_sp._5CPYCFAH4
Alkalihalobacillus_clausii_088AE,Bacteria,rank_2,Alkalihalobacillus_clausii_088AE,Root,GH18,Bacteria,Alkalihalobacillus_clausii_088AE
Alkalihalobacillus_clausii_ENTPro,Bacteria,rank_2,Alkalihalobacillus_clausii_ENTPro,Root,GH18,Bacteria,Alkalihalobacillus_clausii_ENTPro
Alkalihalobacillus_clausii_KSM-K16,Bacteria,rank_2,Alkalihalobacillus_clausii_KSM-K16,Root,GH18,Bacteria,Alkalihalobacillus_clausii_KSM-K16
Alkalihalobacillus_clausii_TCCC_11004,Bacteria,rank_2,Alkalihalobacillus_clausii_TCCC_11004,Root,GH18,Bacteria,Alkalihalobacillus_clausii_TCCC_11004
Alkalihalobacillus_gibsonii_FJAT-10019,Bacteria,rank_2,Alkalihalobacillus_gibsonii_FJAT-10019,Root,GH18,Bacteria,Alkalihalobacillus_gibsonii_FJAT-10019
Alkalihalobacillus_krulwichiae_AM31D,Bacteria,rank_2,Alkalihalobacillus_krulwichiae_AM31D,Root,GH18,Bacteria,Alkalihalobacillus_krulwichiae_AM31D
Alkalihalobacillus_lehensis_G1,Bacteria,rank_2,Alkalihalobacillus_lehensis_G1,Root,GH18,Bacteria,Alkalihalobacillus_lehensis_G1
Alkalihalobacillus_sp._LMS39,Bacteria,rank_2,Alkalihalobacillus_sp._LMS39,Root,GH18,Bacteria,Alkalihalobacillus_sp._LMS39
Alkalihalobacillus_sp._LMS6,Bacteria,rank_2,Alkalihalobacillus_sp._LMS6,Root,GH18,Bacteria,Alkalihalobacillus_sp._LMS6
Alkalihalophilus_pseudofirmus_OF4,Bacteria,rank_2,Alkalihalophilus_pseudofirmus_OF4,Root,GH18,Bacteria,Alkalihalophilus_pseudofirmus_OF4
Alkaliphilus_metalliredigens_QYMF,Bacteria,rank_2,Alkaliphilus_metalliredigens_QYMF,Root,GH18,Bacteria,Alkaliphilus_metalliredigens_QYMF
Alkaliphilus_oremlandii_OhILAs,Bacteria,rank_2,Alkaliphilus_oremlandii_OhILAs,Root,GH18,Bacteria,Alkaliphilus_oremlandii_OhILAs
Alkaliphilus_sp._B6464,Bacteria,rank_2,Alkaliphilus_sp._B6464,Root,GH18,Bacteria,Alkaliphilus_sp._B6464
Allenopithecus_nigroviridis,Eukaryota,rank_2,Allenopithecus_nigroviridis,Root,GH18,Eukaryota,Allenopithecus_nigroviridis
Alloacidobacterium_dinghuense_4Y35,Bacteria,rank_2,Alloacidobacterium_dinghuense_4Y35,Root,GH18,Bacteria,Alloacidobacterium_dinghuense_4Y35
Alloactinosynnema_sp._L-07,Bacteria,rank_2,Alloactinosynnema_sp._L-07,Root,GH18,Bacteria,Alloactinosynnema_sp._L-07
Allochrocebus_lhoesti,Eukaryota,rank_2,Allochrocebus_lhoesti,Root,GH18,Eukaryota,Allochrocebus_lhoesti
Allofrancisella_frigidaquae_SYSU_10HL1970,Bacteria,rank_2,Allofrancisella_frigidaquae_SYSU_10HL1970,Root,GH18,Bacteria,Allofrancisella_frigidaquae_SYSU_10HL1970
Allofrancisella_guangzhouensis_08HL01032,Bacteria,rank_2,Allofrancisella_guangzhouensis_08HL01032,Root,GH18,Bacteria,Allofrancisella_guangzhouensis_08HL01032
Allofrancisella_inopinata_SYSU_YG23,Bacteria,rank_2,Allofrancisella_inopinata_SYSU_YG23,Root,GH18,Bacteria,Allofrancisella_inopinata_SYSU_YG23
Allokutzneria_albata_DSM_44149,Bacteria,rank_2,Allokutzneria_albata_DSM_44149,Root,GH18,Bacteria,Allokutzneria_albata_DSM_44149
Amanita_muscaria_AM83,Eukaryota,rank_2,Amanita_muscaria_AM83,Root,GH18,Eukaryota,Amanita_muscaria_AM83
Amblyomma_americanum,Eukaryota,rank_2,Amblyomma_americanum,Root,GH18,Eukaryota,Amblyomma_americanum
Amblyomma_maculatum,Eukaryota,rank_2,Amblyomma_maculatum,Root,GH18,Eukaryota,Amblyomma_maculatum
Aminipila_butyrica_DSM_103574,Bacteria,rank_2,Aminipila_butyrica_DSM_103574,Root,GH18,Bacteria,Aminipila_butyrica_DSM_103574
Aminipila_luticellarii_JN-18,Bacteria,rank_2,Aminipila_luticellarii_JN-18,Root,GH18,Bacteria,Aminipila_luticellarii_JN-18
Aminipila_terrae_CBA3637,Bacteria,rank_2,Aminipila_terrae_CBA3637,Root,GH18,Bacteria,Aminipila_terrae_CBA3637
Ammonifex_degensii_KC4,Bacteria,rank_2,Ammonifex_degensii_KC4,Root,GH18,Bacteria,Ammonifex_degensii_KC4
Amphibacillus_xylanus_NBRC_15112,Bacteria,rank_2,Amphibacillus_xylanus_NBRC_15112,Root,GH18,Bacteria,Amphibacillus_xylanus_NBRC_15112
Amycolatopsis_acidiphila_KCTC_39523,Bacteria,rank_2,Amycolatopsis_acidiphila_KCTC_39523,Root,GH18,Bacteria,Amycolatopsis_acidiphila_KCTC_39523
Amycolatopsis_albispora_WP1,Bacteria,rank_2,Amycolatopsis_albispora_WP1,Root,GH18,Bacteria,Amycolatopsis_albispora_WP1
Amycolatopsis_japonica_MG417-CF17,Bacteria,rank_2,Amycolatopsis_japonica_MG417-CF17,Root,GH18,Bacteria,Amycolatopsis_japonica_MG417-CF17
Amycolatopsis_keratiniphila_FH_1893,Bacteria,rank_2,Amycolatopsis_keratiniphila_FH_1893,Root,GH18,Bacteria,Amycolatopsis_keratiniphila_FH_1893
Amycolatopsis_lurida_NRRL_2430,Bacteria,rank_2,Amycolatopsis_lurida_NRRL_2430,Root,GH18,Bacteria,Amycolatopsis_lurida_NRRL_2430
Amycolatopsis_mediterranei_ISP5501,Bacteria,rank_2,Amycolatopsis_mediterranei_ISP5501,Root,GH18,Bacteria,Amycolatopsis_mediterranei_ISP5501
Amycolatopsis_mediterranei_RB,Bacteria,rank_2,Amycolatopsis_mediterranei_RB,Root,GH18,Bacteria,Amycolatopsis_mediterranei_RB
Amycolatopsis_methanolica_239,Bacteria,rank_2,Amycolatopsis_methanolica_239,Root,GH18,Bacteria,Amycolatopsis_methanolica_239
Amycolatopsis_orientalis_B-37,Bacteria,rank_2,Amycolatopsis_orientalis_B-37,Root,GH18,Bacteria,Amycolatopsis_orientalis_B-37
Amycolatopsis_orientalis_HCCB10007,Bacteria,rank_2,Amycolatopsis_orientalis_HCCB10007,Root,GH18,Bacteria,Amycolatopsis_orientalis_HCCB10007
Amycolatopsis_pretoriensis_FBCC-B4732,Bacteria,rank_2,Amycolatopsis_pretoriensis_FBCC-B4732,Root,GH18,Bacteria,Amycolatopsis_pretoriensis_FBCC-B4732
Amycolatopsis_roodepoortensis_ZEL-1,Bacteria,rank_2,Amycolatopsis_roodepoortensis_ZEL-1,Root,GH18,Bacteria,Amycolatopsis_roodepoortensis_ZEL-1
Amycolatopsis_sp._AA4,Bacteria,rank_2,Amycolatopsis_sp._AA4,Root,GH18,Bacteria,Amycolatopsis_sp._AA4
Amycolatopsis_sp._BJA-103,Bacteria,rank_2,Amycolatopsis_sp._BJA-103,Root,GH18,Bacteria,Amycolatopsis_sp._BJA-103
Amycolatopsis_sp._CA-230715,Bacteria,rank_2,Amycolatopsis_sp._CA-230715,Root,GH18,Bacteria,Amycolatopsis_sp._CA-230715
Amycolatopsis_sp._DSM_110486,Bacteria,rank_2,Amycolatopsis_sp._DSM_110486,Root,GH18,Bacteria,Amycolatopsis_sp._DSM_110486
Amycolatopsis_sp._EV170708-02-1,Bacteria,rank_2,Amycolatopsis_sp._EV170708-02-1,Root,GH18,Bacteria,Amycolatopsis_sp._EV170708-02-1
Amycolatopsis_sp._FG22,Bacteria,rank_2,Amycolatopsis_sp._FG22,Root,GH18,Bacteria,Amycolatopsis_sp._FG22
Amycolatopsis_sp._FU40,Bacteria,rank_2,Amycolatopsis_sp._FU40,Root,GH18,Bacteria,Amycolatopsis_sp._FU40
Amycolatopsis_sp._Hca4,Bacteria,rank_2,Amycolatopsis_sp._Hca4,Root,GH18,Bacteria,Amycolatopsis_sp._Hca4
Amycolatopsis_sp._TNS106,Bacteria,rank_2,Amycolatopsis_sp._TNS106,Root,GH18,Bacteria,Amycolatopsis_sp._TNS106
Amycolatopsis_sp._WQ_127309,Bacteria,rank_2,Amycolatopsis_sp._WQ_127309,Root,GH18,Bacteria,Amycolatopsis_sp._WQ_127309
Amycolatopsis_sp._YIM_10,Bacteria,rank_2,Amycolatopsis_sp._YIM_10,Root,GH18,Bacteria,Amycolatopsis_sp._YIM_10
Amycolatopsis_thermalba_KNN_49.3e,Bacteria,rank_2,Amycolatopsis_thermalba_KNN_49.3e,Root,GH18,Bacteria,Amycolatopsis_thermalba_KNN_49.3e
Anaerobacillus_isosaccharinicus_NB2006,Bacteria,rank_2,Anaerobacillus_isosaccharinicus_NB2006,Root,GH18,Bacteria,Anaerobacillus_isosaccharinicus_NB2006
Anaerococcus_mediterraneensis_GNH,Bacteria,rank_2,Anaerococcus_mediterraneensis_GNH,Root,GH18,Bacteria,Anaerococcus_mediterraneensis_GNH
Anaerocolumna_cellulosilytica_SN021,Bacteria,rank_2,Anaerocolumna_cellulosilytica_SN021,Root,GH18,Bacteria,Anaerocolumna_cellulosilytica_SN021
Anaerocolumna_sedimenticola_CBA3638,Bacteria,rank_2,Anaerocolumna_sedimenticola_CBA3638,Root,GH18,Bacteria,Anaerocolumna_sedimenticola_CBA3638
Anaerocolumna_sp._CTTW,Bacteria,rank_2,Anaerocolumna_sp._CTTW,Root,GH18,Bacteria,Anaerocolumna_sp._CTTW
Anaerohalosphaera_lusitana_ST-NAGAB-D1,Bacteria,rank_2,Anaerohalosphaera_lusitana_ST-NAGAB-D1,Root,GH18,Bacteria,Anaerohalosphaera_lusitana_ST-NAGAB-D1
Anaerostipes_caccae_DSM_14662,Bacteria,rank_2,Anaerostipes_caccae_DSM_14662,Root,GH18,Bacteria,Anaerostipes_caccae_DSM_14662
Anaerostipes_rhamnosivorans_1y2,Bacteria,rank_2,Anaerostipes_rhamnosivorans_1y2,Root,GH18,Bacteria,Anaerostipes_rhamnosivorans_1y2
Anaerotignum_propionicum_DSM_1682_X2,Bacteria,rank_2,Anaerotignum_propionicum_DSM_1682_X2,Root,GH18,Bacteria,Anaerotignum_propionicum_DSM_1682_X2
Anatilimnocola_aggregata_ETA_A8,Bacteria,rank_2,Anatilimnocola_aggregata_ETA_A8,Root,GH18,Bacteria,Anatilimnocola_aggregata_ETA_A8
Aneurinibacillus_soli_CB4,Bacteria,rank_2,Aneurinibacillus_soli_CB4,Root,GH18,Bacteria,Aneurinibacillus_soli_CB4
Angomonas_deanei_Crithidia_deanei_Carvalho_(ATCC_PRA-265),Eukaryota,rank_2,Angomonas_deanei_Crithidia_deanei_Carvalho_(ATCC_PRA-265),Root,GH18,Eukaryota,Angomonas_deanei_Crithidia_deanei_Carvalho_(ATCC_PRA-265)
Anopheles_gambiae,Eukaryota,rank_2,Anopheles_gambiae,Root,GH18,Eukaryota,Anopheles_gambiae
Anopheles_gambiae_G3,Eukaryota,rank_2,Anopheles_gambiae_G3,Root,GH18,Eukaryota,Anopheles_gambiae_G3
Anoxybacillus_amylolyticus_DSM_15939,Bacteria,rank_2,Anoxybacillus_amylolyticus_DSM_15939,Root,GH18,Bacteria,Anoxybacillus_amylolyticus_DSM_15939
Anoxybacillus_caldiproteolyticus_U458,Bacteria,rank_2,Anoxybacillus_caldiproteolyticus_U458,Root,GH18,Bacteria,Anoxybacillus_caldiproteolyticus_U458
Anoxybacillus_sediminis_PCH_117,Bacteria,rank_2,Anoxybacillus_sediminis_PCH_117,Root,GH18,Bacteria,Anoxybacillus_sediminis_PCH_117
Anoxybacillus_sp._B2M1,Bacteria,rank_2,Anoxybacillus_sp._B2M1,Root,GH18,Bacteria,Anoxybacillus_sp._B2M1
Anoxybacillus_sp._PDR2,Bacteria,rank_2,Anoxybacillus_sp._PDR2,Root,GH18,Bacteria,Anoxybacillus_sp._PDR2
Anoxybacter_fermentans_DY22613,Bacteria,rank_2,Anoxybacter_fermentans_DY22613,Root,GH18,Bacteria,Anoxybacter_fermentans_DY22613
Antheraea_pernyi,Eukaryota,rank_2,Antheraea_pernyi,Root,GH18,Eukaryota,Antheraea_pernyi
Antheraea_pernyi_nucleopolyhedrovirus,Viruses,rank_2,Antheraea_pernyi_nucleopolyhedrovirus,Root,GH18,Viruses,Antheraea_pernyi_nucleopolyhedrovirus
Antheraea_pernyi_nucleopolyhedrovirus_Liaoning,Viruses,rank_2,Antheraea_pernyi_nucleopolyhedrovirus_Liaoning,Root,GH18,Viruses,Antheraea_pernyi_nucleopolyhedrovirus_Liaoning
Aphanocladium_album,Eukaryota,rank_2,Aphanocladium_album,Root,GH18,Eukaryota,Aphanocladium_album
Aphanomyces_astaci_Gb04,Eukaryota,rank_2,Aphanomyces_astaci_Gb04,Root,GH18,Eukaryota,Aphanomyces_astaci_Gb04
Aphis_gossypii,Eukaryota,rank_2,Aphis_gossypii,Root,GH18,Eukaryota,Aphis_gossypii
Apis_cerana,Eukaryota,rank_2,Apis_cerana,Root,GH18,Eukaryota,Apis_cerana
