genome	taxonomy	completeness	contamination
Bog.None.R2.T0.trimmomatic.megahit_bin.111_99.90_3.51	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__BOG-234;s__	99.90	3.51
Bog.Labelled.R1.T3.F3.trimmomatic.megahit_bin.72_94.34_4.21	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	94.34	4.21
Bog.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.1_86.89_7.26	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	86.89	7.26
Palsa.Labelled.R3.T3.F1.trimmomatic.megahit_bin.54_86.92_9.96	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	86.92	9.96
Palsa.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.16_96.84_1.65	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	96.84	1.65
Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.65_98.33_2.13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp001519055	98.33	2.13
Bog.Labelled.R1.T3.F3.trimmomatic.megahit_bin.118_94.40_5.13	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__	94.40	5.13
Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.97_95.37_4.92	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	95.37	4.92
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.66_77.36_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-375;s__Bog-375 sp003142185	77.36	0.00
Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.39_95.30_1.37	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	95.30	1.37
Palsa.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.40_93.83_1.58	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	93.83	1.58
Palsa.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.72_84.01_1.03	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Palsa-1478;s__	84.01	1.03
Bog.Labelled.R1.T3.F3.trimmomatic.megahit_bin.94_96.87_2.56	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-515;s__Bog-515 sp003155135	96.87	2.56
Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.68_91.15_5.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	91.15	5.94
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.74_74.48_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__Sulfotelmatobacter sp003134995	74.48	1.72
Bog.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.34_89.08_2.06	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	89.08	2.06
Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.23_92.91_3.10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	92.91	3.10
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.83_96.08_4.97	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__	96.08	4.97
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.4_99.46_1.62	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__	99.46	1.62
Bog.Unlabelled.R1.T1.F2.JGI.BFC.metaspades_bin.35_96.02_1.29	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	96.02	1.29
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.14_93.97_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	93.97	1.72
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.78_85.95_1.00	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__70-18;s__	85.95	1.00
Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.48_98.58_1.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	98.58	1.21
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.1_72.19_1.25	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	72.19	1.25
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.106_74.96_3.36	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	74.96	3.36
Bog.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.5_75.36_2.74	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	75.36	2.74
Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.74_96.56_7.47	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	96.56	7.47
Bog.None.R3.T0.JGI.BFC.metaspades_bin.246_89.82_3.76	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__	89.82	3.76
Palsa.Labelled.R3.T2.F3.trimmomatic.megahit_bin.33_89.23_4.44	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__	89.23	4.44
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.16_84.33_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	84.33	1.72
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.227_85.27_8.97	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__PALSA-688;s__PALSA-688 sp003156795	85.27	8.97
Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.147_71.58_6.71	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-935;s__	71.58	6.71
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_99.46_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	99.46	0.54
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.46_91.84_1.66	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003138895	91.84	1.66
Palsa.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.60_85.97_0.19	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	85.97	0.19
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.47_85.24_5.81	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	85.24	5.81
Bog.Unlabelled.R2.T2.F1.trimmomatic.megahit_bin.58_72.04_1.72	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	72.04	1.72
Fen.Unlabelled.R2.T1.F4.trimmomatic.metaspades_bin.11_73.48_3.76	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	73.48	3.76
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.99_96.06_1.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__	96.06	1.97
Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.19_77.38_3.01	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp001519065	77.38	3.01
Fen.Unlabelled.R1.T3.F2.JGI.BFC.metaspades_bin.1_98.39_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA8389;s__	98.39	0.54
Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.91_76.29_2.01	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	76.29	2.01
Palsa.Unlabelled.R2.T2.F1.trimmomatic.megahit_bin.46_82.56_8.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__	82.56	8.92
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.102_76.02_6.90	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__	76.02	6.90
Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.7_83.40_1.52	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter;s__	83.40	1.52
Palsa.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.67_83.46_8.30	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	83.46	8.30
Fen.Unlabelled.R2.T1.F1.trimmomatic.megahit_bin.30_73.19_3.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	73.19	3.33
Palsa.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.48_75.34_5.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	75.34	5.17
Bog.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.27_89.29_0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	89.29	0.86
Bog.None.R1.T0.trimmomatic.megahit_bin.7_81.77_4.18	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9973;g__;s__	81.77	4.18
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.123_94.83_2.60	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	94.83	2.60
Fen.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_89.07_3.23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	89.07	3.23
Palsa.Unlabelled.R2.T2.F3.trimmomatic.megahit_bin.25_89.92_1.74	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7366;f__UBA7366;g__;s__	89.92	1.74
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.73_75.43_3.61	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__	75.43	3.61
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.75_74.71_9.14	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	74.71	9.14
Palsa.Unlabelled.R1.T2.F3.trimmomatic.megahit_bin.53_97.12_4.61	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__UBA8260;g__Palsa-851;s__	97.12	4.61
Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.71_97.34_0.78	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002814235	97.34	0.78
Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.4_72.19_4.31	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	72.19	4.31
Bog.Unlabelled.R1.T2.F2.trimmomatic.megahit_bin.35_98.22_1.39	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__;s__	98.22	1.39
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.130_90.00_2.71	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	90.00	2.71
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.83_92.75_0.93	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonas;s__	92.75	0.93
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.61_88.86_2.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Paludibacterium;s__	88.86	2.14
Bog.None.R1.T0.trimmomatic.megahit_bin.172_88.34_3.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__	88.34	3.94
Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.83_93.90_0.00	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__	93.90	0.00
Palsa.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.129_71.90_0.00	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	71.90	0.00
Palsa.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.9_89.67_5.69	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	89.67	5.69
Palsa.Labelled.R2.T2.F1.trimmomatic.megahit_bin.40_98.79_1.71	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__	98.79	1.71
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.72_97.04_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	97.04	0.54
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.32_91.21_1.23	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1524;s__	91.21	1.23
Palsa.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.68_80.09_0.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__;s__	80.09	0.33
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.83_86.88_3.70	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__;s__	86.88	3.70
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.13_96.07_3.49	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_A;f__;g__;s__	96.07	3.49
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.82_92.49_4.27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	92.49	4.27
Palsa.Labelled.R1.T3.F3.trimmomatic.megahit_bin.62_87.92_2.63	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	87.92	2.63
Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.16_96.15_0.85	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__	96.15	0.85
Bog.Labelled.R1.T3.F1.trimmomatic.megahit_bin.10_81.55_1.03	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__UBA6186;s__	81.55	1.03
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.62_98.35_1.16	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	98.35	1.16
Bog.Labelled.R2.T1.F1.trimmomatic.metaspades_bin.50_72.44_1.35	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	72.44	1.35
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.125_99.75_5.02	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	99.75	5.02
Palsa.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.24_93.58_7.90	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	93.58	7.90
Palsa.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.142_90.80_5.39	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	90.80	5.39
Bog.None.R1.T0.trimmomatic.megahit_bin.25_70.90_0.94	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA11359;g__PALSA-1337;s__	70.90	0.94
Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.106_92.04_1.88	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	92.04	1.88
Fen.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.59_78.23_1.84	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	78.23	1.84
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.21_79.76_2.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__	79.76	2.19
Bog.None.R3.T0.JGI.BFC.metaspades_bin.5_89.20_3.95	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	89.20	3.95
Palsa.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.5_89.76_1.65	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825	89.76	1.65
Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.80_91.48_2.02	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	91.48	2.02
Fen.Labelled.R2.T2.F2.trimmomatic.megahit_bin.25_96.94_1.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	96.94	1.87
Fen.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.26_98.48_0.81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	98.48	0.81
Bog.Unlabelled.R2.T2.F1.trimmomatic.megahit_bin.72_81.19_4.74	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	81.19	4.74
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.130_71.93_0.00	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Holophaga;s__	71.93	0.00
Palsa.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.17_92.01_3.48	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospirillaceae;g__Telmatospirillum;s__	92.01	3.48
Palsa.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.54_95.35_6.10	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	95.35	6.10
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.32_71.23_1.71	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__TOLSYN;s__	71.23	1.71
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.79_74.29_5.68	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__;s__	74.29	5.68
Bog.Unlabelled.R2.T1.F2.trimmomatic.metaspades_bin.11_94.49_4.53	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	94.49	4.53
Fen.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.60_87.90_6.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__	87.90	6.54
Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.116_92.25_0.93	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	92.25	0.93
Bog.Labelled.R1.T2.F1.trimmomatic.metaspades_bin.115_89.70_3.57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	89.70	3.57
Bog.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.45_87.75_0.95	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003138895	87.75	0.95
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.88_96.89_2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	96.89	2.59
Fen.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.96_96.43_5.51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	96.43	5.51
Fen.Labelled.R1.T2.F1.trimmomatic.metaspades_bin.7_82.28_0.65	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	82.28	0.65
Fen.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.7_83.06_2.69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	83.06	2.69
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.50_88.89_1.98	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__;s__	88.89	1.98
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.36_75.24_1.71	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	75.24	1.71
Bog.Unlabelled.R2.T1.F3.trimmomatic.metaspades_bin.10_88.57_1.71	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1524;s__	88.57	1.71
Palsa.Unlabelled.R2.T1.F2.trimmomatic.megahit_bin.39_87.77_9.57	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	87.77	9.57
Bog.Labelled.R1.T3.F1.trimmomatic.megahit_bin.28_99.11_0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__	99.11	0.74
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.12_74.02_1.61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__	74.02	1.61
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.192_85.81_1.34	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	85.81	1.34
Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.113_89.17_1.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Paludibacterium;s__	89.17	1.61
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.89_72.35_0.85	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Fen-455;s__Fen-455 sp003140595	72.35	0.85
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.130_88.83_1.52	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;s__Methylocystis sp003134075	88.83	1.52
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.56_74.96_6.90	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	74.96	6.90
Bog.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.37_91.22_6.22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	91.22	6.22
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.142_89.72_0.85	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__TOLSYN;s__	89.72	0.85
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	83.80	1.99
Palsa.Labelled.R2.T2.F1.JGI.BFC.metaspades_bin.32_97.04_0.57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__	97.04	0.57
