tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3
Acinetobacter_baumannii_AbCAN2,Bacteria,rank_2,Acinetobacter_baumannii_AbCAN2,Root,GH23,Bacteria,Acinetobacter_baumannii_AbCAN2,
Acinetobacter_baumannii_ABF9692,Bacteria,rank_2,Acinetobacter_baumannii_ABF9692,Root,GH23,Bacteria,Acinetobacter_baumannii_ABF9692,
Acinetobacter_baumannii_AbH12O-A2,Bacteria,rank_2,Acinetobacter_baumannii_AbH12O-A2,Root,GH23,Bacteria,Acinetobacter_baumannii_AbH12O-A2,
Acinetobacter_baumannii_ABNIH28,Bacteria,rank_2,Acinetobacter_baumannii_ABNIH28,Root,GH23,Bacteria,Acinetobacter_baumannii_ABNIH28,
Acinetobacter_baumannii_AbPK1,Bacteria,rank_2,Acinetobacter_baumannii_AbPK1,Root,GH23,Bacteria,Acinetobacter_baumannii_AbPK1,
Acinetobacter_baumannii_ABUH763,Bacteria,rank_2,Acinetobacter_baumannii_ABUH763,Root,GH23,Bacteria,Acinetobacter_baumannii_ABUH763,
Acinetobacter_baumannii_ABUH773,Bacteria,rank_2,Acinetobacter_baumannii_ABUH773,Root,GH23,Bacteria,Acinetobacter_baumannii_ABUH773,
Acinetobacter_baumannii_ACICU,Bacteria,rank_2,Acinetobacter_baumannii_ACICU,Root,GH23,Bacteria,Acinetobacter_baumannii_ACICU,
Acinetobacter_baumannii_ACN21,Bacteria,rank_2,Acinetobacter_baumannii_ACN21,Root,GH23,Bacteria,Acinetobacter_baumannii_ACN21,
Acinetobacter_baumannii_AF-401,Bacteria,rank_2,Acinetobacter_baumannii_AF-401,Root,GH23,Bacteria,Acinetobacter_baumannii_AF-401,
Acinetobacter_baumannii_AR_0052,Bacteria,rank_2,Acinetobacter_baumannii_AR_0052,Root,GH23,Bacteria,Acinetobacter_baumannii_AR_0052,
Acinetobacter_baumannii_AR_0056,Bacteria,rank_2,Acinetobacter_baumannii_AR_0056,Root,GH23,Bacteria,Acinetobacter_baumannii_AR_0056,
Acinetobacter_baumannii_AR_0063,Bacteria,rank_2,Acinetobacter_baumannii_AR_0063,Root,GH23,Bacteria,Acinetobacter_baumannii_AR_0063,
Acinetobacter_baumannii_AR_0083,Bacteria,rank_2,Acinetobacter_baumannii_AR_0083,Root,GH23,Bacteria,Acinetobacter_baumannii_AR_0083,
Acinetobacter_baumannii_AR_0101,Bacteria,rank_2,Acinetobacter_baumannii_AR_0101,Root,GH23,Bacteria,Acinetobacter_baumannii_AR_0101,
Acinetobacter_baumannii_ATCC_17978,Bacteria,rank_2,Acinetobacter_baumannii_ATCC_17978,Root,GH23,Bacteria,Acinetobacter_baumannii_ATCC_17978,
Acinetobacter_baumannii_ATCC_19606,Bacteria,rank_2,Acinetobacter_baumannii_ATCC_19606,Root,GH23,Bacteria,Acinetobacter_baumannii_ATCC_19606,
Acinetobacter_baumannii_ATCC_BAA-1790,Bacteria,rank_2,Acinetobacter_baumannii_ATCC_BAA-1790,Root,GH23,Bacteria,Acinetobacter_baumannii_ATCC_BAA-1790,
Acinetobacter_baumannii_AYP-A2,Bacteria,rank_2,Acinetobacter_baumannii_AYP-A2,Root,GH23,Bacteria,Acinetobacter_baumannii_AYP-A2,
Acinetobacter_baumannii_B11911,Bacteria,rank_2,Acinetobacter_baumannii_B11911,Root,GH23,Bacteria,Acinetobacter_baumannii_B11911,
Acinetobacter_baumannii_B8300,Bacteria,rank_2,Acinetobacter_baumannii_B8300,Root,GH23,Bacteria,Acinetobacter_baumannii_B8300,
Acinetobacter_baumannii_B8342,Bacteria,rank_2,Acinetobacter_baumannii_B8342,Root,GH23,Bacteria,Acinetobacter_baumannii_B8342,
Acinetobacter_baumannii_BJAB07104,Bacteria,rank_2,Acinetobacter_baumannii_BJAB07104,Root,GH23,Bacteria,Acinetobacter_baumannii_BJAB07104,
Acinetobacter_baumannii_BJAB0715,Bacteria,rank_2,Acinetobacter_baumannii_BJAB0715,Root,GH23,Bacteria,Acinetobacter_baumannii_BJAB0715,
Acinetobacter_baumannii_CAM180-1,Bacteria,rank_2,Acinetobacter_baumannii_CAM180-1,Root,GH23,Bacteria,Acinetobacter_baumannii_CAM180-1,
Acinetobacter_baumannii_CIAT758,Bacteria,rank_2,Acinetobacter_baumannii_CIAT758,Root,GH23,Bacteria,Acinetobacter_baumannii_CIAT758,
Acinetobacter_baumannii_CUVET-MIC596,Bacteria,rank_2,Acinetobacter_baumannii_CUVET-MIC596,Root,GH23,Bacteria,Acinetobacter_baumannii_CUVET-MIC596,
Acinetobacter_baumannii_DA33382,Bacteria,rank_2,Acinetobacter_baumannii_DA33382,Root,GH23,Bacteria,Acinetobacter_baumannii_DA33382,
Acinetobacter_baumannii_DS002,Bacteria,rank_2,Acinetobacter_baumannii_DS002,Root,GH23,Bacteria,Acinetobacter_baumannii_DS002,
Acinetobacter_baumannii_DT-Ab003,Bacteria,rank_2,Acinetobacter_baumannii_DT-Ab003,Root,GH23,Bacteria,Acinetobacter_baumannii_DT-Ab003,
Acinetobacter_baumannii_DU202,Bacteria,rank_2,Acinetobacter_baumannii_DU202,Root,GH23,Bacteria,Acinetobacter_baumannii_DU202,
Acinetobacter_baumannii_FDAARGOS_533,Bacteria,rank_2,Acinetobacter_baumannii_FDAARGOS_533,Root,GH23,Bacteria,Acinetobacter_baumannii_FDAARGOS_533,
Acinetobacter_baumannii_FDAARGOS_540,Bacteria,rank_2,Acinetobacter_baumannii_FDAARGOS_540,Root,GH23,Bacteria,Acinetobacter_baumannii_FDAARGOS_540,
Acinetobacter_baumannii_HRAB-85,Bacteria,rank_2,Acinetobacter_baumannii_HRAB-85,Root,GH23,Bacteria,Acinetobacter_baumannii_HRAB-85,
Acinetobacter_baumannii_HWBA8,Bacteria,rank_2,Acinetobacter_baumannii_HWBA8,Root,GH23,Bacteria,Acinetobacter_baumannii_HWBA8,
Acinetobacter_baumannii_IHIT7853,Bacteria,rank_2,Acinetobacter_baumannii_IHIT7853,Root,GH23,Bacteria,Acinetobacter_baumannii_IHIT7853,
Acinetobacter_baumannii_isolate_CIP70.10,Bacteria,rank_2,Acinetobacter_baumannii_isolate_CIP70.10,Root,GH23,Bacteria,Acinetobacter_baumannii_isolate_CIP70.10,
Acinetobacter_baumannii_LAC-4,Bacteria,rank_2,Acinetobacter_baumannii_LAC-4,Root,GH23,Bacteria,Acinetobacter_baumannii_LAC-4,
Acinetobacter_baumannii_M3AC9-7,Bacteria,rank_2,Acinetobacter_baumannii_M3AC9-7,Root,GH23,Bacteria,Acinetobacter_baumannii_M3AC9-7,
Acinetobacter_baumannii_MC75,Bacteria,rank_2,Acinetobacter_baumannii_MC75,Root,GH23,Bacteria,Acinetobacter_baumannii_MC75,
Acinetobacter_baumannii_MRSN15313,Bacteria,rank_2,Acinetobacter_baumannii_MRSN15313,Root,GH23,Bacteria,Acinetobacter_baumannii_MRSN15313,
Acinetobacter_baumannii_NCGM_237,Bacteria,rank_2,Acinetobacter_baumannii_NCGM_237,Root,GH23,Bacteria,Acinetobacter_baumannii_NCGM_237,
Acinetobacter_baumannii_P7774,Bacteria,rank_2,Acinetobacter_baumannii_P7774,Root,GH23,Bacteria,Acinetobacter_baumannii_P7774,
Acinetobacter_baumannii_PB364,Bacteria,rank_2,Acinetobacter_baumannii_PB364,Root,GH23,Bacteria,Acinetobacter_baumannii_PB364,
Acinetobacter_baumannii_PR07,Bacteria,rank_2,Acinetobacter_baumannii_PR07,Root,GH23,Bacteria,Acinetobacter_baumannii_PR07,
Acinetobacter_baumannii_SDF,Bacteria,rank_2,Acinetobacter_baumannii_SDF,Root,GH23,Bacteria,Acinetobacter_baumannii_SDF,
Acinetobacter_baumannii_SP304,Bacteria,rank_2,Acinetobacter_baumannii_SP304,Root,GH23,Bacteria,Acinetobacter_baumannii_SP304,
Acinetobacter_baumannii_TCDC-AB0715,Bacteria,rank_2,Acinetobacter_baumannii_TCDC-AB0715,Root,GH23,Bacteria,Acinetobacter_baumannii_TCDC-AB0715,
Acinetobacter_baumannii_VB2107,Bacteria,rank_2,Acinetobacter_baumannii_VB2107,Root,GH23,Bacteria,Acinetobacter_baumannii_VB2107,
Acinetobacter_baumannii_VB2181,Bacteria,rank_2,Acinetobacter_baumannii_VB2181,Root,GH23,Bacteria,Acinetobacter_baumannii_VB2181,
Acinetobacter_baumannii_VB7036,Bacteria,rank_2,Acinetobacter_baumannii_VB7036,Root,GH23,Bacteria,Acinetobacter_baumannii_VB7036,
Acinetobacter_baumannii_VB82,Bacteria,rank_2,Acinetobacter_baumannii_VB82,Root,GH23,Bacteria,Acinetobacter_baumannii_VB82,
Acinetobacter_baumannii_WPB103,Bacteria,rank_2,Acinetobacter_baumannii_WPB103,Root,GH23,Bacteria,Acinetobacter_baumannii_WPB103,
Acinetobacter_baumannii_XH386,Bacteria,rank_2,Acinetobacter_baumannii_XH386,Root,GH23,Bacteria,Acinetobacter_baumannii_XH386,
Acinetobacter_baumannii_XH858,Bacteria,rank_2,Acinetobacter_baumannii_XH858,Root,GH23,Bacteria,Acinetobacter_baumannii_XH858,
Acinetobacter_baumannii_XL380,Bacteria,rank_2,Acinetobacter_baumannii_XL380,Root,GH23,Bacteria,Acinetobacter_baumannii_XL380,
Acinetobacter_baumannii_ZW85-1,Bacteria,rank_2,Acinetobacter_baumannii_ZW85-1,Root,GH23,Bacteria,Acinetobacter_baumannii_ZW85-1,
Acinetobacter_baylyi_ADP1,Bacteria,rank_2,Acinetobacter_baylyi_ADP1,Root,GH23,Bacteria,Acinetobacter_baylyi_ADP1,
Acinetobacter_bereziniae_HPC229,Bacteria,rank_2,Acinetobacter_bereziniae_HPC229,Root,GH23,Bacteria,Acinetobacter_bereziniae_HPC229,
Acinetobacter_bereziniae_XH901,Bacteria,rank_2,Acinetobacter_bereziniae_XH901,Root,GH23,Bacteria,Acinetobacter_bereziniae_XH901,
Acinetobacter_bouvetii_JCM_18991,Bacteria,rank_2,Acinetobacter_bouvetii_JCM_18991,Root,GH23,Bacteria,Acinetobacter_bouvetii_JCM_18991,
Acinetobacter_calcoaceticus_ACa13,Bacteria,rank_2,Acinetobacter_calcoaceticus_ACa13,Root,GH23,Bacteria,Acinetobacter_calcoaceticus_ACa13,
Acinetobacter_calcoaceticus_ARu19,Bacteria,rank_2,Acinetobacter_calcoaceticus_ARu19,Root,GH23,Bacteria,Acinetobacter_calcoaceticus_ARu19,
Acinetobacter_calcoaceticus_CA16,Bacteria,rank_2,Acinetobacter_calcoaceticus_CA16,Root,GH23,Bacteria,Acinetobacter_calcoaceticus_CA16,
Acinetobacter_calcoaceticus_FDAARGOS_1218,Bacteria,rank_2,Acinetobacter_calcoaceticus_FDAARGOS_1218,Root,GH23,Bacteria,Acinetobacter_calcoaceticus_FDAARGOS_1218,
Acinetobacter_chinensis_WCHAc010005,Bacteria,rank_2,Acinetobacter_chinensis_WCHAc010005,Root,GH23,Bacteria,Acinetobacter_chinensis_WCHAc010005,
Acinetobacter_colistiniresistens_C-214,Bacteria,rank_2,Acinetobacter_colistiniresistens_C-214,Root,GH23,Bacteria,Acinetobacter_colistiniresistens_C-214,
Acinetobacter_cumulans_WCHAc060092,Bacteria,rank_2,Acinetobacter_cumulans_WCHAc060092,Root,GH23,Bacteria,Acinetobacter_cumulans_WCHAc060092,
Acinetobacter_defluvii_WCHA30,Bacteria,rank_2,Acinetobacter_defluvii_WCHA30,Root,GH23,Bacteria,Acinetobacter_defluvii_WCHA30,
Acinetobacter_dispersus_NCCP_16014,Bacteria,rank_2,Acinetobacter_dispersus_NCCP_16014,Root,GH23,Bacteria,Acinetobacter_dispersus_NCCP_16014,
Acinetobacter_equi_114,Bacteria,rank_2,Acinetobacter_equi_114,Root,GH23,Bacteria,Acinetobacter_equi_114,
Acinetobacter_guillouiae_NBRC_110550,Bacteria,rank_2,Acinetobacter_guillouiae_NBRC_110550,Root,GH23,Bacteria,Acinetobacter_guillouiae_NBRC_110550,
Acinetobacter_gyllenbergii_NCCP_16015,Bacteria,rank_2,Acinetobacter_gyllenbergii_NCCP_16015,Root,GH23,Bacteria,Acinetobacter_gyllenbergii_NCCP_16015,
Acinetobacter_haemolyticus_11616,Bacteria,rank_2,Acinetobacter_haemolyticus_11616,Root,GH23,Bacteria,Acinetobacter_haemolyticus_11616,
Acinetobacter_haemolyticus_2126ch,Bacteria,rank_2,Acinetobacter_haemolyticus_2126ch,Root,GH23,Bacteria,Acinetobacter_haemolyticus_2126ch,
Acinetobacter_haemolyticus_AN3,Bacteria,rank_2,Acinetobacter_haemolyticus_AN3,Root,GH23,Bacteria,Acinetobacter_haemolyticus_AN3,
Acinetobacter_haemolyticus_AN4,Bacteria,rank_2,Acinetobacter_haemolyticus_AN4,Root,GH23,Bacteria,Acinetobacter_haemolyticus_AN4,
Acinetobacter_haemolyticus_AN43,Bacteria,rank_2,Acinetobacter_haemolyticus_AN43,Root,GH23,Bacteria,Acinetobacter_haemolyticus_AN43,
Acinetobacter_haemolyticus_TJR01,Bacteria,rank_2,Acinetobacter_haemolyticus_TJR01,Root,GH23,Bacteria,Acinetobacter_haemolyticus_TJR01,
Acinetobacter_haemolyticus_TJS01,Bacteria,rank_2,Acinetobacter_haemolyticus_TJS01,Root,GH23,Bacteria,Acinetobacter_haemolyticus_TJS01,
Acinetobacter_haemolyticus_w12,Bacteria,rank_2,Acinetobacter_haemolyticus_w12,Root,GH23,Bacteria,Acinetobacter_haemolyticus_w12,
Acinetobacter_haemolyticus_XH900,Bacteria,rank_2,Acinetobacter_haemolyticus_XH900,Root,GH23,Bacteria,Acinetobacter_haemolyticus_XH900,
Acinetobacter_indicus_80-1-2,Bacteria,rank_2,Acinetobacter_indicus_80-1-2,Root,GH23,Bacteria,Acinetobacter_indicus_80-1-2,
Acinetobacter_indicus_94-2,Bacteria,rank_2,Acinetobacter_indicus_94-2,Root,GH23,Bacteria,Acinetobacter_indicus_94-2,
Acinetobacter_indicus_B18,Bacteria,rank_2,Acinetobacter_indicus_B18,Root,GH23,Bacteria,Acinetobacter_indicus_B18,
Acinetobacter_indicus_BDT201,Bacteria,rank_2,Acinetobacter_indicus_BDT201,Root,GH23,Bacteria,Acinetobacter_indicus_BDT201,
Acinetobacter_indicus_BDT2076,Bacteria,rank_2,Acinetobacter_indicus_BDT2076,Root,GH23,Bacteria,Acinetobacter_indicus_BDT2076,
Acinetobacter_indicus_C15_T,Bacteria,rank_2,Acinetobacter_indicus_C15_T,Root,GH23,Bacteria,Acinetobacter_indicus_C15_T,
Acinetobacter_indicus_GXNN62X4,Bacteria,rank_2,Acinetobacter_indicus_GXNN62X4,Root,GH23,Bacteria,Acinetobacter_indicus_GXNN62X4,
Acinetobacter_indicus_LYS68A,Bacteria,rank_2,Acinetobacter_indicus_LYS68A,Root,GH23,Bacteria,Acinetobacter_indicus_LYS68A,
Acinetobacter_indicus_SGAir0564,Bacteria,rank_2,Acinetobacter_indicus_SGAir0564,Root,GH23,Bacteria,Acinetobacter_indicus_SGAir0564,
Acinetobacter_indicus_yy_1,Bacteria,rank_2,Acinetobacter_indicus_yy_1,Root,GH23,Bacteria,Acinetobacter_indicus_yy_1,
Acinetobacter_johnsonii_Acsw19,Bacteria,rank_2,Acinetobacter_johnsonii_Acsw19,Root,GH23,Bacteria,Acinetobacter_johnsonii_Acsw19,
Acinetobacter_johnsonii_AJ14,Bacteria,rank_2,Acinetobacter_johnsonii_AJ14,Root,GH23,Bacteria,Acinetobacter_johnsonii_AJ14,
Acinetobacter_johnsonii_AJ210,Bacteria,rank_2,Acinetobacter_johnsonii_AJ210,Root,GH23,Bacteria,Acinetobacter_johnsonii_AJ210,
Acinetobacter_johnsonii_AJ312,Bacteria,rank_2,Acinetobacter_johnsonii_AJ312,Root,GH23,Bacteria,Acinetobacter_johnsonii_AJ312,
Acinetobacter_johnsonii_AJ_082,Bacteria,rank_2,Acinetobacter_johnsonii_AJ_082,Root,GH23,Bacteria,Acinetobacter_johnsonii_AJ_082,
Acinetobacter_johnsonii_CSUSB1,Bacteria,rank_2,Acinetobacter_johnsonii_CSUSB1,Root,GH23,Bacteria,Acinetobacter_johnsonii_CSUSB1,
Acinetobacter_johnsonii_DJ-Red,Bacteria,rank_2,Acinetobacter_johnsonii_DJ-Red,Root,GH23,Bacteria,Acinetobacter_johnsonii_DJ-Red,
Acinetobacter_johnsonii_E10B,Bacteria,rank_2,Acinetobacter_johnsonii_E10B,Root,GH23,Bacteria,Acinetobacter_johnsonii_E10B,
Acinetobacter_johnsonii_IC001,Bacteria,rank_2,Acinetobacter_johnsonii_IC001,Root,GH23,Bacteria,Acinetobacter_johnsonii_IC001,
Acinetobacter_johnsonii_ICE_NC,Bacteria,rank_2,Acinetobacter_johnsonii_ICE_NC,Root,GH23,Bacteria,Acinetobacter_johnsonii_ICE_NC,
Acinetobacter_johnsonii_LXL_C1,Bacteria,rank_2,Acinetobacter_johnsonii_LXL_C1,Root,GH23,Bacteria,Acinetobacter_johnsonii_LXL_C1,
Acinetobacter_johnsonii_M19,Bacteria,rank_2,Acinetobacter_johnsonii_M19,Root,GH23,Bacteria,Acinetobacter_johnsonii_M19,
Acinetobacter_johnsonii_MR1,Bacteria,rank_2,Acinetobacter_johnsonii_MR1,Root,GH23,Bacteria,Acinetobacter_johnsonii_MR1,
Acinetobacter_johnsonii_XBB1,Bacteria,rank_2,Acinetobacter_johnsonii_XBB1,Root,GH23,Bacteria,Acinetobacter_johnsonii_XBB1,
Acinetobacter_johnsonii_XY27,Bacteria,rank_2,Acinetobacter_johnsonii_XY27,Root,GH23,Bacteria,Acinetobacter_johnsonii_XY27,
Acinetobacter_junii_65,Bacteria,rank_2,Acinetobacter_junii_65,Root,GH23,Bacteria,Acinetobacter_junii_65,
Acinetobacter_junii_A2-1,Bacteria,rank_2,Acinetobacter_junii_A2-1,Root,GH23,Bacteria,Acinetobacter_junii_A2-1,
Acinetobacter_junii_AJ6079,Bacteria,rank_2,Acinetobacter_junii_AJ6079,Root,GH23,Bacteria,Acinetobacter_junii_AJ6079,
Acinetobacter_junii_AJ_068,Bacteria,rank_2,Acinetobacter_junii_AJ_068,Root,GH23,Bacteria,Acinetobacter_junii_AJ_068,
Acinetobacter_junii_AJ_351,Bacteria,rank_2,Acinetobacter_junii_AJ_351,Root,GH23,Bacteria,Acinetobacter_junii_AJ_351,
Acinetobacter_junii_INC8271,Bacteria,rank_2,Acinetobacter_junii_INC8271,Root,GH23,Bacteria,Acinetobacter_junii_INC8271,
Acinetobacter_junii_lzh-X15,Bacteria,rank_2,Acinetobacter_junii_lzh-X15,Root,GH23,Bacteria,Acinetobacter_junii_lzh-X15,
Acinetobacter_junii_WCHAJ59,Bacteria,rank_2,Acinetobacter_junii_WCHAJ59,Root,GH23,Bacteria,Acinetobacter_junii_WCHAJ59,
Acinetobacter_junii_YR7,Bacteria,rank_2,Acinetobacter_junii_YR7,Root,GH23,Bacteria,Acinetobacter_junii_YR7,
Acinetobacter_lactucae_OTEC-02,Bacteria,rank_2,Acinetobacter_lactucae_OTEC-02,Root,GH23,Bacteria,Acinetobacter_lactucae_OTEC-02,
Acinetobacter_lanii_185,Bacteria,rank_2,Acinetobacter_lanii_185,Root,GH23,Bacteria,Acinetobacter_lanii_185,
Acinetobacter_larvae_BRTC-1,Bacteria,rank_2,Acinetobacter_larvae_BRTC-1,Root,GH23,Bacteria,Acinetobacter_larvae_BRTC-1,
Acinetobacter_lwoffii_12CE1,Bacteria,rank_2,Acinetobacter_lwoffii_12CE1,Root,GH23,Bacteria,Acinetobacter_lwoffii_12CE1,
Acinetobacter_lwoffii_AL_065,Bacteria,rank_2,Acinetobacter_lwoffii_AL_065,Root,GH23,Bacteria,Acinetobacter_lwoffii_AL_065,
Acinetobacter_lwoffii_ED23-35,Bacteria,rank_2,Acinetobacter_lwoffii_ED23-35,Root,GH23,Bacteria,Acinetobacter_lwoffii_ED23-35,
Acinetobacter_lwoffii_ED45-23,Bacteria,rank_2,Acinetobacter_lwoffii_ED45-23,Root,GH23,Bacteria,Acinetobacter_lwoffii_ED45-23,
Acinetobacter_lwoffii_ED9-5a,Bacteria,rank_2,Acinetobacter_lwoffii_ED9-5a,Root,GH23,Bacteria,Acinetobacter_lwoffii_ED9-5a,
Acinetobacter_lwoffii_EK30A,Bacteria,rank_2,Acinetobacter_lwoffii_EK30A,Root,GH23,Bacteria,Acinetobacter_lwoffii_EK30A,
Acinetobacter_lwoffii_FDAARGOS_551,Bacteria,rank_2,Acinetobacter_lwoffii_FDAARGOS_551,Root,GH23,Bacteria,Acinetobacter_lwoffii_FDAARGOS_551,
Acinetobacter_lwoffii_FDAARGOS_552,Bacteria,rank_2,Acinetobacter_lwoffii_FDAARGOS_552,Root,GH23,Bacteria,Acinetobacter_lwoffii_FDAARGOS_552,
Acinetobacter_lwoffii_FDAARGOS_557,Bacteria,rank_2,Acinetobacter_lwoffii_FDAARGOS_557,Root,GH23,Bacteria,Acinetobacter_lwoffii_FDAARGOS_557,
Acinetobacter_lwoffii_H7,Bacteria,rank_2,Acinetobacter_lwoffii_H7,Root,GH23,Bacteria,Acinetobacter_lwoffii_H7,
Acinetobacter_lwoffii_NCTC5866,Bacteria,rank_2,Acinetobacter_lwoffii_NCTC5866,Root,GH23,Bacteria,Acinetobacter_lwoffii_NCTC5866,
Acinetobacter_lwoffii_VS15,Bacteria,rank_2,Acinetobacter_lwoffii_VS15,Root,GH23,Bacteria,Acinetobacter_lwoffii_VS15,
Acinetobacter_lwoffii_ZS207,Bacteria,rank_2,Acinetobacter_lwoffii_ZS207,Root,GH23,Bacteria,Acinetobacter_lwoffii_ZS207,
Acinetobacter_nosocomialis_2010N17-248,Bacteria,rank_2,Acinetobacter_nosocomialis_2010N17-248,Root,GH23,Bacteria,Acinetobacter_nosocomialis_2010N17-248,
Acinetobacter_nosocomialis_2010S01-197,Bacteria,rank_2,Acinetobacter_nosocomialis_2010S01-197,Root,GH23,Bacteria,Acinetobacter_nosocomialis_2010S01-197,
Acinetobacter_nosocomialis_2012C01-137,Bacteria,rank_2,Acinetobacter_nosocomialis_2012C01-137,Root,GH23,Bacteria,Acinetobacter_nosocomialis_2012C01-137,
Acinetobacter_nosocomialis_2014N23-120,Bacteria,rank_2,Acinetobacter_nosocomialis_2014N23-120,Root,GH23,Bacteria,Acinetobacter_nosocomialis_2014N23-120,
Acinetobacter_nosocomialis_2014S01-097,Bacteria,rank_2,Acinetobacter_nosocomialis_2014S01-097,Root,GH23,Bacteria,Acinetobacter_nosocomialis_2014S01-097,
Acinetobacter_nosocomialis_6411,Bacteria,rank_2,Acinetobacter_nosocomialis_6411,Root,GH23,Bacteria,Acinetobacter_nosocomialis_6411,
Acinetobacter_nosocomialis_AC1530,Bacteria,rank_2,Acinetobacter_nosocomialis_AC1530,Root,GH23,Bacteria,Acinetobacter_nosocomialis_AC1530,
Acinetobacter_nosocomialis_FA267,Bacteria,rank_2,Acinetobacter_nosocomialis_FA267,Root,GH23,Bacteria,Acinetobacter_nosocomialis_FA267,
Acinetobacter_nosocomialis_FDAARGOS_129,Bacteria,rank_2,Acinetobacter_nosocomialis_FDAARGOS_129,Root,GH23,Bacteria,Acinetobacter_nosocomialis_FDAARGOS_129,
Acinetobacter_nosocomialis_J1A,Bacteria,rank_2,Acinetobacter_nosocomialis_J1A,Root,GH23,Bacteria,Acinetobacter_nosocomialis_J1A,
Acinetobacter_nosocomialis_KAN02,Bacteria,rank_2,Acinetobacter_nosocomialis_KAN02,Root,GH23,Bacteria,Acinetobacter_nosocomialis_KAN02,
Acinetobacter_nosocomialis_M2,Bacteria,rank_2,Acinetobacter_nosocomialis_M2,Root,GH23,Bacteria,Acinetobacter_nosocomialis_M2,
Acinetobacter_nosocomialis_NCTC_8102,Bacteria,rank_2,Acinetobacter_nosocomialis_NCTC_8102,Root,GH23,Bacteria,Acinetobacter_nosocomialis_NCTC_8102,
Acinetobacter_nosocomialis_SSA3,Bacteria,rank_2,Acinetobacter_nosocomialis_SSA3,Root,GH23,Bacteria,Acinetobacter_nosocomialis_SSA3,
Acinetobacter_nosocomialis_WM98B,Bacteria,rank_2,Acinetobacter_nosocomialis_WM98B,Root,GH23,Bacteria,Acinetobacter_nosocomialis_WM98B,
Acinetobacter_oleivorans_DR1,Bacteria,rank_2,Acinetobacter_oleivorans_DR1,Root,GH23,Bacteria,Acinetobacter_oleivorans_DR1,
Acinetobacter_phage_4316,Viruses,rank_2,Acinetobacter_phage_4316,Root,GH23,Viruses,Acinetobacter_phage_4316,
Acinetobacter_phage_Abp9,Viruses,rank_2,Acinetobacter_phage_Abp9,Root,GH23,Viruses,Acinetobacter_phage_Abp9,
Acinetobacter_phage_Abp95,Viruses,rank_2,Acinetobacter_phage_Abp95,Root,GH23,Viruses,Acinetobacter_phage_Abp95,
Acinetobacter_phage_AbTJ,Viruses,rank_2,Acinetobacter_phage_AbTJ,Root,GH23,Viruses,Acinetobacter_phage_AbTJ,
Acinetobacter_phage_Brutus,Viruses,rank_2,Acinetobacter_phage_Brutus,Root,GH23,Viruses,Acinetobacter_phage_Brutus,
Acinetobacter_phage_Cato,Viruses,rank_2,Acinetobacter_phage_Cato,Root,GH23,Viruses,Acinetobacter_phage_Cato,
Acinetobacter_phage_Presley,Viruses,rank_2,Acinetobacter_phage_Presley,Root,GH23,Viruses,Acinetobacter_phage_Presley,
Acinetobacter_phage_Scipio,Viruses,rank_2,Acinetobacter_phage_Scipio,Root,GH23,Viruses,Acinetobacter_phage_Scipio,
Acinetobacter_phage_VB_ApiP_XC38,Viruses,rank_2,Acinetobacter_phage_VB_ApiP_XC38,Root,GH23,Viruses,Acinetobacter_phage_VB_ApiP_XC38,
Acinetobacter_piscicola_YH12207_T,Bacteria,rank_2,Acinetobacter_piscicola_YH12207_T,Root,GH23,Bacteria,Acinetobacter_piscicola_YH12207_T,
Acinetobacter_pittii_2010C01-170,Bacteria,rank_2,Acinetobacter_pittii_2010C01-170,Root,GH23,Bacteria,Acinetobacter_pittii_2010C01-170,
Acinetobacter_pittii_2012N21-164,Bacteria,rank_2,Acinetobacter_pittii_2012N21-164,Root,GH23,Bacteria,Acinetobacter_pittii_2012N21-164,
Acinetobacter_pittii_2014N05-125,Bacteria,rank_2,Acinetobacter_pittii_2014N05-125,Root,GH23,Bacteria,Acinetobacter_pittii_2014N05-125,
Acinetobacter_pittii_2014N21-145,Bacteria,rank_2,Acinetobacter_pittii_2014N21-145,Root,GH23,Bacteria,Acinetobacter_pittii_2014N21-145,
Acinetobacter_pittii_2014S06-099,Bacteria,rank_2,Acinetobacter_pittii_2014S06-099,Root,GH23,Bacteria,Acinetobacter_pittii_2014S06-099,
Acinetobacter_pittii_A1254,Bacteria,rank_2,Acinetobacter_pittii_A1254,Root,GH23,Bacteria,Acinetobacter_pittii_A1254,
Acinetobacter_pittii_AbW39,Bacteria,rank_2,Acinetobacter_pittii_AbW39,Root,GH23,Bacteria,Acinetobacter_pittii_AbW39,
Acinetobacter_pittii_AP2044,Bacteria,rank_2,Acinetobacter_pittii_AP2044,Root,GH23,Bacteria,Acinetobacter_pittii_AP2044,
Acinetobacter_pittii_AP43,Bacteria,rank_2,Acinetobacter_pittii_AP43,Root,GH23,Bacteria,Acinetobacter_pittii_AP43,
Acinetobacter_pittii_AP_882,Bacteria,rank_2,Acinetobacter_pittii_AP_882,Root,GH23,Bacteria,Acinetobacter_pittii_AP_882,
Acinetobacter_pittii_CEP14,Bacteria,rank_2,Acinetobacter_pittii_CEP14,Root,GH23,Bacteria,Acinetobacter_pittii_CEP14,
Acinetobacter_pittii_IEC338SC,Bacteria,rank_2,Acinetobacter_pittii_IEC338SC,Root,GH23,Bacteria,Acinetobacter_pittii_IEC338SC,
