hash,SampleID__,Month__,Year__,Date__,FieldSampling__,Habitat__,Site__,Core__,GPS__,image_url__,DepthCode__,DepthMin__,DepthMax__,DepthAvg__,metaG_ACE__,metaG_JGI_HiSeq__,metaG_JGI_NovaSeq__,FTIR__,EEMS__,ALD.cm__,WTD.cm_neg.is.below.sfc__,"T, air (C)","T, soil (C)",Weather Conditions on Day of Coring,O2 (%),pH (porewater),pH (peat),BulkDensity,percentWater_wt,CH4.mM__,CO2.mM__,CH4.percent,CO2.percent,d13C_CH4__,d13C_CO2__,dD_CH4__,dD_H2O,d18O_H2O,DOC.mM__,TN.mM__,Acetate.uM__,Propionate.uM__,Formate.uM__,Sulfate.uM__,Phosphate.uM__,Nitrate.uM__,Ammonia.uM__,C.percent__,N.percent__,d13C_peat__,d15N_peat__,pool.DOM,pool.dD_CH4,UpdateDate__.DepthInfo,UpdateDate__.Biogeochemistry,Notes__.DepthInfo,Notes__.Biogeochemistry,sample,temporal_sample_id,DepthCodeMod,WTD,ALD
d88dde5f-7a46-4632-8a68-71bc8923a629,201507_E3_30-34,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.203, E 19 02.812",NA,NA,30,34,32,20150700_E35,NA,715 E3 30-34,NA,NA,Below Detection (>100),0,17.6,12.3,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Changed GPS on summarized core sheet (originally N 68 21.2025 E 19 02.8088) to match this one (N 68 21.203 E 19 02.812) based on Sky's scanned field notes. Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E3_30-34,715_E3_30-34,X2,0,101
1b673f9b-5229-4810-bb5a-290ec7b9e51e,201507_P1_01-05,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,1,"N 68 21.206, E 19 02.831",NA,NA,1,5,3,20150700_P11,NA,715 P1 1-5,NA,NA,40,NA,14,11.7,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,Notes: NOTED: viral sample location taken. If sample taken from main center of core then it is noted with a C (for center) if taken from the portion cut off edge of core it is labelled with a S  (for side) | Notes (coring; additional): no pore water available,NA,201507_P1_01-05,715_P1_1-5,S,NA,40
161998f3-3f28-4252-8e98-58bdd66e70ee,201507_P1_10-14,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,1,"N 68 21.206, E 19 02.831",NA,NA,10,14,12,20150700_P13,NA,715 P1 10-14,NA,NA,40,NA,14,10.2,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,Notes: NOTED: viral sample location taken. If sample taken from main center of core then it is noted with a C (for center) if taken from the portion cut off edge of core it is labelled with a S  (for side) | Notes (coring; additional): no pore water available,NA,201507_P1_10-14,715_P1_10-14,D,NA,40
1f370c00-4070-4198-829c-f72308ac38d0,201507_P1_20-24,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,1,"N 68 21.206, E 19 02.831",NA,NA,20,24,22,20150700_P14,NA,715 P1 20-24,NA,NA,40,NA,14,6.4,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,Notes: NOTED: viral sample location taken. If sample taken from main center of core then it is noted with a C (for center) if taken from the portion cut off edge of core it is labelled with a S  (for side) | Notes (coring; additional): no pore water available,NA,201507_P1_20-24,715_P1_20-24,X1,NA,40
2cb37c8f-9ea2-423f-b55f-71268ea6feb4,201507_P1_30-34,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,1,"N 68 21.206, E 19 02.831",NA,NA,30,34,32,20150700_P15,NA,715 P1 30-34,NA,NA,40,NA,14,1.8,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,Notes: NOTED: viral sample location taken. If sample taken from main center of core then it is noted with a C (for center) if taken from the portion cut off edge of core it is labelled with a S  (for side) | Notes (coring; additional): no pore water available,NA,201507_P1_30-34,715_P1_30-34,X2,NA,40
c4e8012c-ee0b-43fa-b645-a24c5f6d0178,201507_P2_01-05,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,2,"N 68 21.2069, E 19 02.8361",NA,NA,1,5,3,20150700_P21,NA,715 P2 1-5,NA,NA,38,NA,14,12.6,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available,  2 soil textures at 20-24cm and 30-34 cm",NA,201507_P2_01-05,715_P2_1-5,S,NA,38
99db4a13-52ea-4ff4-8d33-78372a25faf3,201507_P2_10-14,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,2,"N 68 21.2069, E 19 02.8361",NA,NA,10,14,12,20150700_P23,NA,715 P2 10-14,NA,NA,38,NA,14,9.4,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available,  2 soil textures at 20-24cm and 30-34 cm",NA,201507_P2_10-14,715_P2_10-14,D,NA,38
69846238-b56e-418a-94b9-5bd4a7a08f64,201507_P2_20-24,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,2,"N 68 21.2069, E 19 02.8361",NA,NA,20,24,22,20150700_P24,NA,715 P2 20-24,NA,NA,38,NA,14,5.6,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available,  2 soil textures at 20-24cm and 30-34 cm",NA,201507_P2_20-24,715_P2_20-24,X1,NA,38
22f0b14f-4fd9-4c0a-96fe-e20b1b03aec7,201507_P2_30-34,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,2,"N 68 21.2069, E 19 02.8361",NA,NA,30,34,32,20150700_P25,NA,715 P2 30-34,NA,NA,38,NA,14,3.1,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available,  2 soil textures at 20-24cm and 30-34 cm",NA,201507_P2_30-34,715_P2_30-34,X2,NA,38
5d5300e3-58d7-4dab-bda5-ebda6fd59ab7,201507_P3_01-05,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2085, E 19 02.8370",NA,NA,1,5,3,20150700_P31,NA,715 P3 1-5,NA,NA,38.5,NA,14,13.2,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available, temp taken after coring, next to hole",NA,201507_P3_01-05,715_P3_1-5,S,NA,38.5
5ebc6492-04f2-4937-ac51-13de9f2a2622,201507_P3_10-14,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2085, E 19 02.8370",NA,NA,10,14,12,20150700_P33,NA,715 P3 10-14,NA,NA,38.5,NA,14,10.9,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available, temp taken after coring, next to hole",NA,201507_P3_10-14,715_P3_10-14,D,NA,38.5
57f18fd8-99f4-4e7a-ac3c-1fb60850d60d,201507_P3_20-24,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2085, E 19 02.8370",NA,NA,20,24,22,20150700_P34,NA,715 P3 20-24,NA,NA,38.5,NA,14,6.5,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available, temp taken after coring, next to hole",NA,201507_P3_20-24,715_P3_20-24,X1,NA,38.5
a645954b-084c-4c16-a64e-73ef7e7d674f,201507_P3_30-34,7,2015,2015-07-15,2015-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2085, E 19 02.8370",NA,NA,30,34,32,20150700_P35,NA,715 P3 30-34,NA,NA,38.5,NA,14,2.7,cloudy and overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (coring; additional): no pore water available, temp taken after coring, next to hole",NA,201507_P3_30-34,715_P3_30-34,X2,NA,38.5
c1cb7fc4-30ec-4918-9290-aca7d0806111,201507_S1_01-05,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1995, E 19 02.8522",NA,NA,1,5,3,20150700_S11,NA,715 S1 1-5,X,NA,Below Detection (>100),-13,22,16.3,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: sphag cores takes so that veg corresponds to same numbered chamber. core1 had some seasonal ice that the active layer probe can do through but temp probe could not.  So, measured final temp at hole made by core. core1: did not shake lifeguard in sample. | Notes (coring; additional): sphag cores takes so that veg corresponds to same numbered chamber",NA,201507_S1_01-05,715_S1_1-5,S,-13,101
927ef541-de9c-4f5c-91eb-c5218e6bf142,201507_S1_10-14,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1995, E 19 02.8522",NA,NA,10,14,12,20150700_S13,NA,715 S1 10-14,X,X,Below Detection (>100),-13,22,8.9,sunny,NA,4.2,NA,NA,NA,0.067433758492217,1.30948646326124,NA,NA,-62.4355,-17.157,NA,NA,NA,NA,NA,3.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: sphag cores takes so that veg corresponds to same numbered chamber. core1 had some seasonal ice that the active layer probe can do through but temp probe could not.  So, measured final temp at hole made by core. core1: did not shake lifeguard in sample. | Notes (coring; additional): sphag cores takes so that veg corresponds to same numbered chamber",NA,201507_S1_10-14,715_S1_10-14,D,-13,101
c2a3b791-b74a-4616-b4a6-7a8c3ff325d5,201507_S1_20-24,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1995, E 19 02.8522",NA,NA,20,24,22,20150700_S14,NA,715 S1 20-24,X,X,Below Detection (>100),-13,22,6,sunny,NA,4.2,NA,NA,NA,0.204376307038132,2.39017298333545,NA,NA,-70.718,-9.275,NA,NA,NA,NA,NA,1.4706,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: sphag cores takes so that veg corresponds to same numbered chamber. core1 had some seasonal ice that the active layer probe can do through but temp probe could not.  So, measured final temp at hole made by core. core1: did not shake lifeguard in sample. | Notes (coring; additional): sphag cores takes so that veg corresponds to same numbered chamber",NA,201507_S1_20-24,715_S1_20-24,X1,-13,101
a78f19f1-7244-47c9-ad8d-6ee5b406dee6,201507_S1_30-34,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1995, E 19 02.8522",NA,NA,30,34,32,20150700_S15,NA,715 S1 30-34,X,X,Below Detection (>100),-13,22,2.7,sunny,NA,4.4,NA,NA,NA,0.328867316392867,2.74431095097657,NA,NA,-74.998,-4.176,NA,NA,NA,NA,NA,0.7956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: sphag cores takes so that veg corresponds to same numbered chamber. core1 had some seasonal ice that the active layer probe can do through but temp probe could not.  So, measured final temp at hole made by core. core1: did not shake lifeguard in sample. | Notes (coring; additional): sphag cores takes so that veg corresponds to same numbered chamber",NA,201507_S1_30-34,715_S1_30-34,X2,-13,101
57a0c778-093f-485b-afaa-7bbde786ed1f,201507_S2_10-14,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1990, E 19 02.8524",NA,NA,10,14,12,20150700_S23,NA,715 S2 10-14,X,NA,Below Detection (>100),-16,20,11.2,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring; additional): core1 had some seasonal ice that the active layer probe can do through but temp probe could not.  So, measured final temp at hole made by core. : did not shake lifeguard in sample.",NA,201507_S2_10-14,715_S2_10-14,D,-16,101
e4a0e330-c088-46e3-b38f-4984812508ad,201507_S2_20-24,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1990, E 19 02.8524",NA,NA,20,24,22,20150700_S24,NA,715 S2 20-24,X,NA,Below Detection (>100),-16,20,9.2,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring; additional): core1 had some seasonal ice that the active layer probe can do through but temp probe could not.  So, measured final temp at hole made by core. : did not shake lifeguard in sample.",NA,201507_S2_20-24,715_S2_20-24,X1,-16,101
9e9461d0-66e7-4f87-9e16-c2c64ce0552e,201507_S2_30-34,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1990, E 19 02.8524",NA,NA,30,34,32,20150700_S25,NA,715 S2 30-34,X,NA,Below Detection (>100),-16,20,7.7,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring; additional): core1 had some seasonal ice that the active layer probe can do through but temp probe could not.  So, measured final temp at hole made by core. : did not shake lifeguard in sample.",NA,201507_S2_30-34,715_S2_30-34,X2,-16,101
65ba8367-f3f1-45d9-9cec-31b4e98a5b06,201507_S3_20-24,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.1989, E 19 02.8504",NA,NA,20,24,22,20150700_S34,NA,715 S3 20-24,X,NA,35,-15,19.3,6,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: core looks compacted, hole is 40cm | Notes (coring; additional): core 3 looks compacted, hole is 40cm",NA,201507_S3_20-24,715_S3_20-24,X1,-15,35
9abaef7e-cee7-4224-8a5d-339d5f0ec4c6,201507_S3_30-34,7,2015,2015-07-14,2015-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.1989, E 19 02.8504",NA,NA,30,34,32,20150700_S35,NA,715 S3 30-34,X,NA,35,-15,19.3,3.5,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: core looks compacted, hole is 40cm | Notes (coring; additional): core 3 looks compacted, hole is 40cm",NA,201507_S3_30-34,715_S3_30-34,X2,-15,35
160f4eea-84f6-4a86-ba12-49bde4bc17c4,201607_E1_01-05,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1942, E 19 02.8208","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic2_July2016.jpg']",NA,1,5,3,20160700_E11,NA,716 E1 1-5,NA,X,Below Detection (>100),-4.2,25.2,19.9,"sunny, still air (no breeze)",NA,5.6,NA,NA,NA,NA,0.640475317902754,NA,NA,NA,-16.6895,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: On this day, July 23, the oxygen probe began behaving erratically and we could not trust its measurements. From this day onward, we could not take O2 % measurements (hence no day-of-coring O2 measurements for palsa and sphagnum autochamber sites) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O26",NA,201607_E1_01-05,716_E1_1-5,S,-4.2,101
d0ec4bb0-806a-46e3-8e55-db1517346cd3,201607_E1_10-14,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1942, E 19 02.8208","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic2_July2016.jpg']",NA,10,14,12,20160700_E13,NA,716 E1 10-14,NA,X,Below Detection (>100),-4.2,25.2,13.7,"sunny, still air (no breeze)",NA,5,NA,NA,NA,0.125321326883588,1.30403591467779,NA,NA,-54.264,-17.1665,NA,NA,NA,NA,NA,27.8862,8.9147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O27",NA,201607_E1_10-14,716_E1_10-14,D,-4.2,101
336e1b32-0d18-403a-b804-4719519031f4,201607_E1_20-24,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1942, E 19 02.8208","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic2_July2016.jpg']",NA,20,24,22,20160700_E14,NA,716 E1 20-24,NA,X,Below Detection (>100),-4.2,25.2,12.8,"sunny, still air (no breeze)",NA,5.6,NA,NA,NA,0.163353462740986,1.58325244170162,NA,NA,-53.6725,-16.579,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O28",NA,201607_E1_20-24,716_E1_20-24,X1,-4.2,101
63fe0ee5-20c1-43f1-b2ce-42bb163dd3ff,201607_E1_30-34,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1942, E 19 02.8208","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_1/Erio_core1_core_pic2_July2016.jpg']",NA,30,34,32,20160700_E15,NA,716 E1 30-34,NA,X,Below Detection (>100),-4.2,25.2,12.2,"sunny, still air (no breeze)",NA,5.5,NA,NA,NA,0.203711832020355,2.42388322746832,NA,NA,-50.329,-15.489,NA,NA,NA,NA,NA,0.5506,1.2582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O29",NA,201607_E1_30-34,716_E1_30-34,X2,-4.2,101
b8929ef3-601e-4d2e-a98a-77f7e6385b09,201607_E2_01-05,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2007, E 19 02.8044","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_2/Erio_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_2/Erio_core2_core_pic2_July2016.jpg']",NA,1,5,3,20160700_E21,NA,716 E2 1-5,NA,NA,Below Detection (>100),-3,25.1,19.2,"sunny, no breeze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Photo of Core 2 was taken AFTER scoring it with a knife every 5cm but BEFORE peat samples were taken | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O30",NA,201607_E2_01-05,716_E2_1-5,S,-3,101
24a83232-3434-432f-b342-04daa3f5c732,201607_E2_10-14,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2007, E 19 02.8044","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_2/Erio_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_2/Erio_core2_core_pic2_July2016.jpg']",NA,10,14,12,20160700_E23,NA,716 E2 10-14,NA,X,Below Detection (>100),-3,25.1,16.8,"sunny, no breeze",NA,4.5,NA,NA,NA,0.013789629917958,0.570287745527898,NA,NA,-71.981,-17.5345,NA,NA,NA,NA,NA,0.9743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Third protein sample was taken from the side of the core (the 1cm cut off from the sides of the ""puck"" of the 10-14cm core depth) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O31",NA,201607_E2_10-14,716_E2_10-14,D,-3,101
d11d5be1-96d8-4b33-98fa-3ac0181ec53f,201607_E2_20-24,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2007, E 19 02.8044","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_2/Erio_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_2/Erio_core2_core_pic2_July2016.jpg']",NA,20,24,22,20160700_E24,NA,716 E2 20-24,NA,X,Below Detection (>100),-3,25.1,15.1,"sunny, no breeze",NA,4.5,NA,NA,NA,0.120391406977366,3.03624637851163,NA,NA,-52.597,-19.8855,NA,NA,NA,NA,NA,10.1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O32",NA,201607_E2_20-24,716_E2_20-24,X1,-3,101
09f30f67-4b73-4529-95ea-cc9c1d16d6e4,201607_E3_01-05,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.2045, E 19 02.8036","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_3/Erio_core3_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_3/Erio_core3_core_pic2_July2016.jpg']",NA,1,5,3,20160700_E31,NA,716 E3 1-5,NA,X,Below Detection (>100),0,28,19.8,"sunny, no breeze",NA,5.1,NA,NA,NA,0.120374479972606,1.20407101108675,NA,NA,-54.8735,-15.978,NA,NA,NA,NA,NA,1.0209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: When porewater pH was measured, we noticed strange readings. Tested pH meter with deionized water and it read pH=5.5. We saved some porewater syringes to bring back to the lab to measure with the pH meter once we re-calibrated it. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (coring; additional): since we took a lunch break between core 1 and core 2, I would suspect that we started this one around 13:35ish and finished around 14:20. | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O34",NA,201607_E3_01-05,716_E3_1-5,S,0,101
284bbb3b-0fda-47cb-a012-8963be6947e5,201607_E3_10-14,7,2016,2016-07-23,2016-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.2045, E 19 02.8036","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_3/Erio_core3_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Erio_autochamber_sites/Erio_core_3/Erio_core3_core_pic2_July2016.jpg']",NA,10,14,12,20160700_E33,NA,716 E3 10-14,NA,X,Below Detection (>100),0,28,15.2,"sunny, no breeze",NA,5,NA,NA,NA,0.180799685803278,2.3000111721056,NA,NA,-49.441,-15.351,NA,NA,NA,NA,NA,0.8367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: pH probe was recalibrated with pH4 and pH7 buffers at 7pm on July 23 2016; pH of 2nd porewater syringe samples (each syringe containing about 35mL porewater) were measured again in the lab. Readings for core 3 depths were measured as: 1-5cm pH 5.8/10-14cm pH 6.0/20-24cm pH 5.6/30-34cm pH 5.5.
After these measurements, measured the pH of 4.0 buffer, and the pH meter read pH as 4.0 (so it was calibrated correctly) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (coring; additional): since we took a lunch break between core 1 and core 2, I would suspect that we started this one around 13:35ish and finished around 14:20. | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O35",NA,201607_E3_10-14,716_E3_10-14,D,0,101
